daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward,variant,seed,day_index
167.28870607578463,101.8144485200781,167.28870607578463,8647.24355865227,0.0,0.0,2692.779339968638,311.4032028477206,2015.9,2015.9,100.0,2015.9,1.0,2816.7052378219096,0.3520881547277387,541.7208945520829,541.7208945520829,0.0,0.0,101.08419308292504,90.59718204662204,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.2984432765800563,0.721798949281736,0.2984432765800563,0.25155672341994373,0.0,0.0,0.0,0.0,-1.060567172084147,residual_prior_no_safety,5,25
184.22528180360771,97.77449491002665,184.22528180360771,7095.3011588496065,0.0,0.0,2494.389779643889,351.55516641217747,1225.4,1225.4,100.0,1225.4,1.0,2838.351558501925,0.3547939448127406,420.2524207974288,420.2524207974288,0.0,0.0,86.54074704847268,77.97423005104065,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.26788338226813946,0.6525834771178923,0.26788338226813946,0.2821166177318606,0.0,0.0,0.0,0.0,-1.0184843219794442,residual_prior_no_safety,5,26
218.2410094845203,105.5698921013805,218.2410094845203,5224.915840398818,0.0,0.0,2693.3502726816228,515.4820393195155,1398.4,1398.4,100.0,1398.4,1.0,2727.4707425107913,0.3409338428138489,429.4041254729161,429.4041254729161,0.0,0.0,98.49561309193122,88.43010943382978,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.28627062425085154,0.7051521580478738,0.28627062425085154,0.2637293757491485,0.0,0.0,0.0,0.0,-1.099686376056047,residual_prior_no_safety,5,27
486.77089352364163,209.25538460538127,486.77089352364163,9825.209238073472,0.0,0.0,5752.321612573441,585.4655583600942,1187.9,1187.9,100.0,1187.9,1.0,2890.515217025214,0.36131440212815175,533.1565885187617,533.1565885187617,0.0,0.0,107.21987198204508,95.38684617727995,0.0,0.0,1.0,0.0,0.0,129.99502867486973,0.0,205.1304597060576,0.26985487644784484,0.5864167224060811,0.26985487644784484,0.2801451235521552,0.0,0.0,0.0,0.0,-2.179743589639388,residual_prior_no_safety,5,28
474.7264019997125,195.54804700443117,474.7264019997125,9801.316214852792,0.0,0.0,5724.783584772431,584.0831434554847,1584.0,1584.0,100.0,1584.0,1.0,2908.6124778968924,0.36357655973711156,597.9197930633932,597.9197930633932,0.0,0.0,105.60668487051733,97.43066178634763,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.27844019544154824,0.6972004529310121,0.27844019544154824,0.2715598045584518,0.0,0.0,0.0,0.0,-2.036958822962825,residual_prior_no_safety,5,29
394.06874002193257,194.65420325868718,394.06874002193257,9276.604163873833,0.0,0.0,5053.904509625472,544.801138471236,2027.8999999999999,2027.8999999999999,100.0,2027.8999999999999,1.0,3573.030678780037,0.4466288348475046,595.1998608820998,595.1998608820998,0.0,0.0,104.37190845694921,90.98571334034204,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.22659162308954509,0.77476080643622,0.22659162308954509,0.323408376910455,0.0,0.0,0.0,0.0,-2.0276479506113247,residual_prior_no_safety,5,30
313.73311019071787,252.07107858936814,313.73311019071787,9861.805292331288,0.0,0.0,4531.351669751479,459.4850065915555,757.2,757.2,100.0,757.2,1.0,1815.9944049177398,0.22699930061471746,608.8310296199256,608.8310296199256,0.0,0.0,95.83581833344252,84.05747823417187,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.18540768056916632,0.5511669059455168,0.18540768056916632,0.3645923194308337,0.0,0.0,0.0,0.0,-2.625740401972585,residual_prior_no_safety,5,31
256.4697151846366,133.82948443113088,256.4697151846366,9406.220543038404,0.0,0.0,3585.805601537311,381.21640728392083,819.0,819.0,100.0,819.0,1.0,1906.6353946220509,0.23832942432775636,535.3858691220003,535.3858691220003,0.0,0.0,93.47418785877953,83.37556133046746,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.23137395301714653,0.5887743635195237,0.23137395301714653,0.3186260469828535,0.0,0.0,0.0,0.0,-1.3940571294909467,residual_prior_no_safety,5,32
202.16386227327123,123.3673624620547,202.16386227327123,7547.620205198775,0.0,0.0,3718.8508032081727,492.71832738041604,700.5,700.5,100.0,700.5,1.0,2423.4763279895424,0.30293454099869277,440.6339494438583,440.6339494438583,0.0,0.0,95.03027846862201,87.92961677536368,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.29940940204403843,0.6721190946264118,0.29940940204403843,0.2505905979559616,0.0,0.0,0.0,0.0,-1.2850766923130699,residual_prior_no_safety,5,33
213.67115406490325,117.20269794452733,213.67115406490325,5798.848103613707,0.0,0.0,3068.711966736476,529.1933694252357,940.7,940.7,100.0,940.7,1.0,2541.2000694403287,0.31765000868004106,498.8793158511457,498.8793158511457,0.0,0.0,108.05115309316477,101.56390955671668,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.2914616197505145,0.7064877381732106,0.2914616197505145,0.25853838024948556,0.0,0.0,0.0,0.0,-1.2208614369221598,residual_prior_no_safety,5,34
472.08250844157817,204.01076961264368,472.08250844157817,10484.951911402957,0.0,0.0,5968.876738797261,569.2803161362889,715.9,715.9,100.0,715.9,1.0,2515.6054495643903,0.3144506811955488,559.3604192213829,559.3604192213829,0.0,0.0,110.62365378652055,103.13075510784984,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.289075070386945,0.5454347823392555,0.289075070386945,0.260924929613055,0.0,0.0,0.0,0.0,-2.1251121834650384,residual_prior_no_safety,5,35
569.718425784723,215.10147047645523,569.718425784723,10861.733074062753,0.0,0.0,6571.858591832873,605.0469613846547,628.5,628.5,100.0,628.5,1.0,1892.9944608166634,0.23662430760208292,622.7467272321107,622.7467272321107,0.0,0.0,98.17340655164445,89.53988552093506,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.36255570423700917,0.6563502702330046,0.36255570423700917,0.18744429576299088,0.0,0.0,0.0,0.0,-2.2406403174630753,residual_prior_no_safety,5,36
417.2909074379335,210.23289781426752,417.2909074379335,10042.121243965883,0.0,0.0,5432.287650067858,540.9502154071297,1100.6999999999998,1100.6999999999998,100.0,1100.6999999999998,1.0,3080.899255965891,0.38511240699573634,627.587646137247,627.587646137247,0.0,0.0,101.47028012010685,89.72088061273098,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.2250667509892195,0.7692423461827318,0.2250667509892195,0.3249332490107806,0.0,0.0,0.0,0.0,-2.18992601889862,residual_prior_no_safety,5,37
482.0959624176411,239.2673558928222,482.0959624176411,10147.340440050226,0.0,0.0,6005.6680655442715,591.846513973325,656.3,656.3,100.0,656.3,1.0,1871.0936994960948,0.23388671243701184,606.6513085967094,606.6513085967094,0.0,0.0,92.70717142005827,79.67067696154118,0.0,0.0,1.0,0.0,0.0,113.85257542133331,0.0,152.77515202760696,0.1959713105718314,0.5649989794147111,0.1959713105718314,0.3540286894281687,0.0,0.0,0.0,0.0,-2.4923682905502313,residual_prior_no_safety,5,38
408.30635800395896,181.89178481179601,408.30635800395896,9764.183437778322,0.0,0.0,5596.178733114319,573.1333059006557,615.2,615.2,100.0,615.2,1.0,1790.0137566816538,0.22375171958520673,577.7936336466898,577.7936336466898,0.0,0.0,100.12994286846407,92.00978754088283,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.28150841120249603,0.5866952246459429,0.28150841120249603,0.268491588797504,0.0,0.0,0.0,0.0,-1.8947060917895417,residual_prior_no_safety,5,39
297.84458977370366,161.07923810954634,297.84458977370366,7519.5682734742495,0.0,0.0,4262.170491760585,566.8105317689127,1260.8,1260.8,100.0,1260.8,1.0,3217.5550953752354,0.4021943869219044,596.2656738558035,596.2656738558035,0.0,0.0,131.03203322977868,129.23857299610972,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.36063957865640217,0.8519605427234324,0.36063957865640217,0.18936042134359787,0.0,0.0,0.0,0.0,-1.6779087303077744,residual_prior_no_safety,5,40
241.94651472974084,115.59133972351043,241.94651472974084,5949.099432847983,0.0,0.0,2991.9196654227244,502.91976108229505,773.1,773.1,100.0,773.1,1.0,2376.713257946442,0.29708915724330526,486.65496704498236,486.65496704498236,0.0,0.0,101.34269622428477,95.02352047711611,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3082838214505,0.6975303523587837,0.3082838214505,0.24171617854950006,0.0,0.0,0.0,0.0,-1.2040764554532337,residual_prior_no_safety,5,41
453.14997499663264,184.01943138657958,453.14997499663264,10350.449101687525,0.0,0.0,4877.583156235736,471.243625113861,725.6,725.6,100.0,725.6,1.0,2831.4914537574277,0.3539364317196785,557.166701158583,557.166701158583,0.0,0.0,112.59996004747377,106.8066468462348,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.25448472401396083,0.5913345503956652,0.25448472401396083,0.2955152759860392,0.0,0.0,0.0,0.0,-1.9168690769435373,residual_prior_no_safety,5,42
516.863212050424,191.3695990600989,516.863212050424,10811.746395819035,0.0,0.0,5674.502787782217,524.8460868427861,601.9,601.9,100.0,601.9,1.0,2026.8927109039043,0.25336158886298804,619.2110967160629,619.2110967160629,0.0,0.0,93.06319346333495,84.25536472350359,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.34098509384567577,0.6577127294494254,0.34098509384567577,0.20901490615432428,0.0,0.0,0.0,0.0,-1.9934333235426969,residual_prior_no_safety,5,43
438.62538488745207,206.58543003181444,438.62538488745207,9968.033503353949,0.0,0.0,5048.858127791238,506.5049315988401,1402.6000000000001,1402.6000000000001,99.99999999999999,1402.6000000000001,0.9999999999999999,3136.160255522309,0.3920200319402886,626.8669621367865,626.8669621367865,0.0,0.0,103.5725360737605,93.23969902470708,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.22332399515480233,0.7564941489195796,0.22332399515480233,0.3266760048451977,0.0,0.0,0.0,0.0,-2.1519315628314004,residual_prior_no_safety,5,44
400.5409655467857,216.65047627572528,400.5409655467857,10386.773194002877,0.0,0.0,5076.020941866746,488.70047001676545,497.19999999999993,497.19999999999993,100.0,497.19999999999993,1.0,1771.9897271127857,0.2214987158890982,598.0364270265222,598.0364270265222,0.0,0.0,87.34097289904827,73.63827368244529,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.19737649831735873,0.5891805706307705,0.19737649831735873,0.35262350168264134,0.0,0.0,0.0,0.0,-2.256775794538805,residual_prior_no_safety,5,45
378.386331801918,170.43190905438985,378.386331801918,9975.235267344819,0.0,0.0,5050.776475163297,506.3315640983071,649.0999999999999,649.0999999999999,100.0,649.0999999999999,1.0,1700.7898746653896,0.2125987343331737,578.1174584275582,578.1174584275582,0.0,0.0,96.59310040985471,87.783348467201,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.25969274842959283,0.5647027001573203,0.25969274842959283,0.2903072515704072,0.0,0.0,0.0,0.0,-1.7753323859832275,residual_prior_no_safety,5,46
304.35122642598253,154.3651285164321,304.35122642598253,8408.543583768072,0.0,0.0,4285.611218355604,509.6734262790273,405.4,405.4,100.0,405.4,1.0,2515.614426259882,0.31445180328248523,599.8166070547488,599.8166070547488,0.0,0.0,113.43566609670019,110.46750172972679,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.32622528639101134,0.7472231481598477,0.32622528639101134,0.2237747136089887,0.0,0.0,0.0,0.0,-1.6079700887128343,residual_prior_no_safety,5,47
259.42669548897027,125.08746558661366,259.42669548897027,6482.763390638795,0.0,0.0,3214.8380726267624,495.90550802286504,584.7,584.7,100.0,584.7,1.0,2361.9583816673053,0.29524479770841316,528.1167290120607,528.1167290120607,0.0,0.0,108.139299010146,104.04558125883341,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.32315825267692283,0.7167802585963671,0.32315825267692283,0.22684174732307721,0.0,0.0,0.0,0.0,-1.3029944331938923,residual_prior_no_safety,5,48
549.4172547485389,219.9849974561507,549.4172547485389,11036.244471329406,0.0,0.0,5893.922912238628,534.0514998150142,733.5,733.5,100.0,733.5,1.0,2856.1646709193237,0.3570205838649155,607.0981082093331,607.0981082093331,0.0,0.0,117.06751470108341,107.95390699058771,0.0,0.0,1.0,0.0,0.0,110.89902022932722,0.0,217.35042578185008,0.2933361570076555,0.6014078354050217,0.2933361570076555,0.25666384299234457,0.0,0.0,0.0,0.0,-2.2915103901682365,residual_prior_no_safety,5,49
632.6920350201115,238.05644847433064,632.6920350201115,11857.024706877935,0.0,0.0,7486.369026203045,631.3868117235521,433.79999999999995,433.79999999999995,100.0,433.79999999999995,1.0,1958.6748098854928,0.2448343512356866,644.5757169132323,644.5757169132323,0.0,0.0,91.57337538056187,83.0365457572043,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.38816282370994853,0.6709527811773699,0.38816282370994853,0.1618371762900515,0.0,0.0,0.0,0.0,-2.4797546716076106,residual_prior_no_safety,5,50
572.4594911577421,248.78719464740234,572.4594911577421,11624.049046786862,0.0,0.0,6969.667520988918,599.5903400730647,384.09999999999997,384.09999999999997,100.00000000000001,384.09999999999997,1.0000000000000002,2347.6096444948107,0.29345120556185134,663.0612113449007,663.0612113449007,0.0,0.0,99.30866780385125,85.54354440420866,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.22961719823193805,0.6629154695989505,0.22961719823193805,0.320382801768062,0.0,0.0,0.0,0.0,-2.5915332775771076,residual_prior_no_safety,5,51
469.6833952036232,228.5523901850343,469.6833952036232,10883.39867096786,0.0,0.0,5890.716831085947,541.2571025997421,593.2,593.2,100.0,593.2,1.0,2024.0244016139623,0.2530030502017453,618.1767760435345,618.1767760435345,0.0,0.0,98.75163458085846,88.37594324722886,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.20267702481173852,0.6186041391149978,0.20267702481173852,0.3473229751882615,0.0,0.0,0.0,0.0,-2.3807540644274408,residual_prior_no_safety,5,52
312.34165155477785,140.11900900816408,312.34165155477785,10377.907606015973,0.0,0.0,4046.077135477166,389.8740756885997,950.6000000000001,950.6000000000001,100.0,950.6000000000001,1.0,1991.6023840640266,0.24895029800800333,559.9494384113327,559.9494384113327,0.0,0.0,92.81412383925182,81.41259187832475,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.2830928521691958,0.629054078983972,0.2830928521691958,0.26690714783080427,0.0,0.0,0.0,0.0,-1.4595730105017093,residual_prior_no_safety,5,53
283.94649949277994,139.76738295257852,283.94649949277994,8373.262194046856,0.0,0.0,4212.413850171279,503.0791766160363,767.5,767.5,100.0,767.5,1.0,2521.725228047195,0.31521565350589936,516.8010676153037,516.8010676153037,0.0,0.0,91.18195060578199,82.72374514490366,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.34056441882459476,0.7026446041825725,0.34056441882459476,0.20943558117540528,0.0,0.0,0.0,0.0,-1.4559102390893595,residual_prior_no_safety,5,54
354.4621520213674,157.12724205705814,354.4621520213674,7191.015937931401,0.0,0.0,4487.772384347157,624.0804391316825,278.4,278.4,100.0,278.4,1.0,2181.437032740613,0.27267962909257665,527.7038244645548,527.7038244645548,0.0,0.0,103.70695831435998,97.72033700719476,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3532193569381814,0.714466530757679,0.3532193569381814,0.19678064306181864,0.0,0.0,0.0,0.0,-1.6367421047610222,residual_prior_no_safety,5,55
