controller,scenario,seeds,deterministic,test_days,daily_cost_EUR,daily_cost_EUR_std_across_days,daily_cost_EUR_median_across_days,daily_cost_EUR_iqr_across_days,objective_value,objective_value_std_across_days,objective_value_median_across_days,objective_value_iqr_across_days,grid_energy_cost_EUR,grid_energy_cost_EUR_std_across_days,grid_energy_cost_EUR_median_across_days,grid_energy_cost_EUR_iqr_across_days,imported_energy_kWh,imported_energy_kWh_std_across_days,imported_energy_kWh_median_across_days,imported_energy_kWh_iqr_across_days,exported_energy_kWh,exported_energy_kWh_std_across_days,exported_energy_kWh_median_across_days,exported_energy_kWh_iqr_across_days,export_energy_kWh,export_energy_kWh_std_across_days,export_energy_kWh_median_across_days,export_energy_kWh_iqr_across_days,carbon_emissions_kgCO2,carbon_emissions_kgCO2_std_across_days,carbon_emissions_kgCO2_median_across_days,carbon_emissions_kgCO2_iqr_across_days,carbon_intensity_avg_gCO2_per_kWh,carbon_intensity_avg_gCO2_per_kWh_std_across_days,carbon_intensity_avg_gCO2_per_kWh_median_across_days,carbon_intensity_avg_gCO2_per_kWh_iqr_across_days,pv_generation_kWh,pv_generation_kWh_std_across_days,pv_generation_kWh_median_across_days,pv_generation_kWh_iqr_across_days,pv_used_locally_kWh,pv_used_locally_kWh_std_across_days,pv_used_locally_kWh_median_across_days,pv_used_locally_kWh_iqr_across_days,renewable_self_consumption_ratio_pct,renewable_self_consumption_ratio_pct_std_across_days,renewable_self_consumption_ratio_pct_median_across_days,renewable_self_consumption_ratio_pct_iqr_across_days,PV_self_consumption_kWh,PV_self_consumption_kWh_std_across_days,PV_self_consumption_kWh_median_across_days,PV_self_consumption_kWh_iqr_across_days,renewable_self_consumption_ratio,renewable_self_consumption_ratio_std_across_days,renewable_self_consumption_ratio_median_across_days,renewable_self_consumption_ratio_iqr_across_days,battery_throughput_kWh,battery_throughput_kWh_std_across_days,battery_throughput_kWh_median_across_days,battery_throughput_kWh_iqr_across_days,equivalent_full_cycles,equivalent_full_cycles_std_across_days,equivalent_full_cycles_median_across_days,equivalent_full_cycles_iqr_across_days,mean_daily_peak_import_kW,mean_daily_peak_import_kW_std_across_days,mean_daily_peak_import_kW_median_across_days,mean_daily_peak_import_kW_iqr_across_days,horizon_max_grid_import_kW,horizon_max_grid_import_kW_std_across_days,horizon_max_grid_import_kW_median_across_days,horizon_max_grid_import_kW_iqr_across_days,peak_contract_violation_count,peak_contract_violation_count_std_across_days,peak_contract_violation_count_median_across_days,peak_contract_violation_count_iqr_across_days,peak_contract_violation_energy_kWh,peak_contract_violation_energy_kWh_std_across_days,peak_contract_violation_energy_kWh_median_across_days,peak_contract_violation_energy_kWh_iqr_across_days,VPP_tracking_RMSE_kW,VPP_tracking_RMSE_kW_std_across_days,VPP_tracking_RMSE_kW_median_across_days,VPP_tracking_RMSE_kW_iqr_across_days,VPP_tracking_MAE_kW,VPP_tracking_MAE_kW_std_across_days,VPP_tracking_MAE_kW_median_across_days,VPP_tracking_MAE_kW_iqr_across_days,DR_success_rate_pct,DR_success_rate_pct_std_across_days,DR_success_rate_pct_median_across_days,DR_success_rate_pct_iqr_across_days,DR_interval_compliance_pct,DR_interval_compliance_pct_std_across_days,DR_interval_compliance_pct_median_across_days,DR_interval_compliance_pct_iqr_across_days,DR_event_count,DR_event_count_std_across_days,DR_event_count_median_across_days,DR_event_count_iqr_across_days,DR_successful_event_count,DR_successful_event_count_std_across_days,DR_successful_event_count_median_across_days,DR_successful_event_count_iqr_across_days,DR_event_compliance_pct,DR_event_compliance_pct_std_across_days,DR_event_compliance_pct_median_across_days,DR_event_compliance_pct_iqr_across_days,DR_max_violation_kW,DR_max_violation_kW_std_across_days,DR_max_violation_kW_median_across_days,DR_max_violation_kW_iqr_across_days,feasible_DR_success_pct,feasible_DR_success_pct_std_across_days,feasible_DR_success_pct_median_across_days,feasible_DR_success_pct_iqr_across_days,DR_violation_energy_kWh,DR_violation_energy_kWh_std_across_days,DR_violation_energy_kWh_median_across_days,DR_violation_energy_kWh_iqr_across_days,min_SOC,min_SOC_std_across_days,min_SOC_median_across_days,min_SOC_iqr_across_days,max_SOC,max_SOC_std_across_days,max_SOC_median_across_days,max_SOC_iqr_across_days,final_SOC,final_SOC_std_across_days,final_SOC_median_across_days,final_SOC_iqr_across_days,terminal_SOC_error,terminal_SOC_error_std_across_days,terminal_SOC_error_median_across_days,terminal_SOC_error_iqr_across_days,hard_clip_fraction_pct,hard_clip_fraction_pct_std_across_days,hard_clip_fraction_pct_median_across_days,hard_clip_fraction_pct_iqr_across_days,soft_coach_fraction_pct,soft_coach_fraction_pct_std_across_days,soft_coach_fraction_pct_median_across_days,soft_coach_fraction_pct_iqr_across_days,physical_projection_fraction_pct,physical_projection_fraction_pct_std_across_days,physical_projection_fraction_pct_median_across_days,physical_projection_fraction_pct_iqr_across_days,service_coaching_fraction_pct,service_coaching_fraction_pct_std_across_days,service_coaching_fraction_pct_median_across_days,service_coaching_fraction_pct_iqr_across_days,mean_reward,mean_reward_std_across_days,mean_reward_median_across_days,mean_reward_iqr_across_days
tou_self_consumption,smooth_cloud_service,1,True,92,377.790277345284,119.005823550513,395.511146757096,171.634066182632,336.273002371434,151.853018265026,323.52358589882,283.775751546733,377.790277345284,119.005823550513,395.511146757096,171.634066182632,10557.6142843378,2425.19877106166,10482.7906484335,2588.59444325001,178.694941374836,226.184842361917,94.285558869501,300.477812855071,178.694941374836,226.184842361917,94.285558869501,300.477812855071,5049.36366079529,1328.24672394421,5099.85003173687,1784.10314234104,482.619146928707,81.7535862794166,493.451113618055,100.72764348042,944.477173913043,549.361797577953,762.35,737.45,942.162553482048,542.882901089191,762.35,737.45,99.906205595335,0.694699782668786,100,0,942.162553482048,542.882901089191,762.35,737.45,0.99906205595335,0.0069469978266878,1,0,1034.06602000132,646.395499686566,1330,821.406246088445,0.129258252500166,0.0807994374608208,0.16625,0.102675780761056,693.972288422177,154.706076146998,719.450751228405,156.693396059307,961.475911025145,154.706076146998,719.450751228405,156.693396059307,11.9565217391304,12.5417220573714,7.5,23.25,252.786361990335,401.904804095467,43.1797975067566,342.651922673687,191.713948242346,53.1144402134382,200.35837887753,83.9432362910499,147.786952498765,36.6163073607654,146.213843237031,54.4624895299423,83.695652173913,37.1429490241063,100,0,6.25,37.1429490241063,100,0,16,0.381111608704768,0,0,1,0.104257207028537,0,0,6.25,37.1429490241063,100,0,342.814366904024,112.58978492421,0,0,83.695652173913,37.1429490241063,100,0,8188.23250597654,203.824672733192,0,0,0.324027460568011,0.162458109007962,0.2,0.35,0.582476893602849,0.0940446010942161,0.55,0,0.35650435417086,0.219405755417143,0.2,0.35,0.252871630035769,0.146096344840401,0.35,0.223167663227497,19.4519927536232,18.9719695301628,14.0625,33.8541666666667,0,0,0,0,19.4519927536232,18.9719695301628,14.0625,33.8541666666667,0,0,0,0,-3.50284377470244,1.58180227359402,-3.37003735311271,2.95599741194514
carbon_aware,smooth_cloud_service,1,True,92,395.199963840508,125.635970981849,413.592935213215,168.170607979877,352.123525862117,161.194323321651,311.39765793909,301.891985913144,395.199963840508,125.635970981849,413.592935213215,168.170607979877,11127.1111569789,2696.18641103796,10925.6661471916,3339.21412955985,75.4125203116033,145.128038131228,0,88.5724089380744,75.4125203116033,145.128038131228,0,88.5724089380744,5219.2491383536,1271.00818965563,5279.65791141087,1907.37441060595,476.666119887784,81.6582957329314,479.050685736304,108.968323950639,944.477173913043,549.361797577953,762.35,737.45,939.27387081702,535.247231279631,762.35,737.45,99.7965164972771,1.74896847412391,100,0,939.27387081702,535.247231279631,762.35,737.45,0.997965164972771,0.0174896847412391,1,0,1671.44211497546,926.526644909326,1463.40458291141,143.684210526313,0.208930264371932,0.115815830613666,0.182925572863927,0.0179605263157891,780.910590032517,170.669059338887,785.104536602245,157.238728664214,1229.19175419676,170.669059338887,785.104536602245,157.238728664214,18.5,14.6875891393133,16.5,24.25,514.037114917218,640.153644068586,250.405819441297,649.826145102601,202.148163286577,44.2076547438762,206.375511644425,63.837346985319,163.981909687737,37.4168040064497,163.094875074303,49.5527027054691,91.7119565217391,25.5621665937205,100,0,52.34375,25.5621665937205,100,0,16,0.381111608704768,0,0,4,0.205048559151556,0,0,25,33.8626550575848,100,0,322.459338260883,81.0040074426314,0,0,91.7119565217391,25.5621665937205,100,0,3637.82516468294,130.94411117017,0,0,0.377909419488208,0.176170121982351,0.320194300556997,0.3678125,0.718255840639847,0.1692507906125,0.730351557722316,0.35,0.516743622198824,0.313792443397874,0.440611641770964,0.7,0.297096658939122,0.101722428369137,0.35,0.0416211014473805,35.1902173913044,29.9794466276271,29.6875,54.4270833333333,0,0,0,0,35.1902173913044,29.9794466276271,29.6875,54.4270833333333,0,0,0,0,-3.66795339439705,1.67910753460054,-3.24372560353218,3.14470818659525
greedy_tracking,smooth_cloud_service,1,True,92,409.828729560926,121.327545127119,416.701327317866,159.766137950078,209.555510885331,88.3296970016564,186.075998700648,71.0329887841174,409.828729560926,121.327545127119,416.701327317866,159.766137950078,11137.9597705244,2118.08248245925,11100.7942212698,2640.65484436134,0.894647522688293,8.31969878392591,0,0,0.894647522688293,8.31969878392591,0,0,5354.70908839513,1316.38872805577,5413.83713597897,1575.22012406755,482.346315328319,81.2026356112856,494.084177048005,104.325692466833,944.477173913043,549.361797577953,762.35,737.45,943.582526390355,546.636609027575,762.35,737.45,99.9655743695632,0.315255986532937,100,0,943.582526390355,546.636609027575,762.35,737.45,0.999655743695631,0.0031525598653293,1,0,2456.53813626966,608.811370042824,2551.3306488754,1044.60565061427,0.307067267033707,0.076101421255353,0.318916331109425,0.130575706326784,537.028885831011,130.543571053271,493.721323640986,162.063563759704,927.042159685702,130.543571053271,493.721323640986,162.063563759704,2.57608695652174,7.7178737828899,0,0,60.927331553577,232.410230477214,0,0,44.8999249171651,49.3956174942761,29.9365309872169,69.1952890685101,18.5606994131759,26.6975960551553,7.56277188839086,22.0837086905559,88.5869565217391,27.4645234398543,100,0,34.375,27.4645234398543,100,0,16,0.381111608704768,0,0,0,0,0,0,0,38.1111608704768,100,0,326.676303573868,81.8881072120377,0,0,88.5869565217391,27.4645234398543,100,0,3722.87806730788,137.585033783099,0,0,0.459383883645032,0.121020895922447,0.494284002733337,0.110145052316645,0.830930696495478,0.126679632320204,0.9,0.0625714316072843,0.528041369327129,0.185495227478248,0.498305505843631,0.220640882594836,0.15343753486963,0.105328853291475,0.111909154274862,0.145955036128219,10.745018115942,12.0719297623239,7.8125,14.84375,0,0,0,0,10.745018115942,12.0719297623239,7.8125,14.84375,0,0,0,0,-2.18286990505553,0.920101010433921,-1.93829165313175,0.739926966501223
no_battery,workload_shiftable,1,True,92,402.715893799518,135.616446603813,414.402559285689,209.590497759956,171.06888104866,49.7606277585419,175.466040322144,76.9346309162835,402.715893799518,135.616446603813,414.402559285689,209.590497759956,11105.7398719481,2432.12433105496,11180.0622959176,3075.72685158036,6.38132250199268,51.4412116627786,0,0,6.38132250199268,51.4412116627786,0,0,5323.65455787936,1465.80603781408,5507.87244463167,2104.06852567345,479.934299261297,81.813639366431,488.553314621115,105.803852474572,944.477173913043,549.361797577953,762.35,737.45,938.095851411051,532.32996550041,762.35,737.45,99.7481343131432,1.95650894763588,100,0,938.095851411051,532.32996550041,762.35,737.45,0.997481343131432,0.0195650894763588,1,0,0,0,0,0,0,0,0,0,677.333922260507,138.857598426326,685.352558240131,235.566579906684,968.667782113034,138.857598426326,685.352558240131,235.566579906684,9.83695652173913,13.9136087812174,2,15.75,173.237294210515,307.291149261187,2.61487668748893,210.629903458098,136.143506907223,31.8735790249381,140.34751267714,47.7486901187734,113.863176627472,29.6536006809786,119.542668208106,47.9616572288356,82.6086956521739,38.1111608704768,100,0,0,38.1111608704768,100,0,16,0.381111608704768,0,0,0,0,0,0,0,38.1111608704768,100,0,183.861020912897,59.7430983301994,0,0,82.6086956521739,38.1111608704768,100,0,3491.84003217151,83.9456184612252,0,0,0.55,2.23261296799469e-16,0.55,0,0.55,2.23261296799469e-16,0.55,0,0.55,2.23261296799469e-16,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78196751092354,0.518339872484811,-1.82777125335567,0.801402405377953
rule_based,workload_shiftable,1,True,92,364.349542469674,120.371761213557,367.664513819192,162.047174766424,360.765309494192,169.453822969514,381.744132557881,328.59417843258,364.349542469674,120.371761213557,367.664513819192,162.047174766424,10307.6672630607,2363.97412089731,10280.9606946815,2462.50939973965,100.973904199649,202.327289372007,2.39835594681819,122.372020624632,100.973904199649,202.327289372007,2.39835594681819,122.372020624632,4870.65606103271,1284.46871683164,4921.94121234147,1797.79034237609,476.703028025011,82.2322992287055,482.088095444781,105.448182969137,944.477173913043,549.361797577953,762.35,737.45,938.736325447192,533.978424141874,762.35,737.45,99.7759819052799,1.94164187693748,100,0,938.736325447192,533.978424141874,762.35,737.45,0.997759819052799,0.0194164187693748,1,0,1036.46524652992,544.068371387009,1330,308.125002235173,0.12955815581624,0.0680085464233762,0.16625,0.0385156252793967,676.86474728226,138.535598012231,685.352558240131,234.83959379093,968.667782113034,138.535598012231,685.352558240131,234.83959379093,9.59782608695652,13.6229120046305,2,15.5,169.648057677072,304.306326986393,2.61487668748893,208.032243840192,185.074705015555,49.7632826845075,195.244096861492,77.8346110659909,144.393524437139,39.4387469663371,145.525285526962,58.9943332266103,86.6847826086957,33.8571431091381,100,0,23.4375,33.8571431091381,100,0,16,0.381111608704768,0,0,3,0.178583372749133,0,0,18.75,35.0243925648135,100,0,183.861020912897,53.6980354117741,0,0,86.6847826086957,33.8571431091381,100,0,2577.07617363487,71.7703052607217,0,0,0.298526887616113,0.154022191213678,0.2,0.35,0.56147874344867,0.0678220545553785,0.55,0,0.313243304391485,0.187954762972454,0.2,0.35,0.265935578335714,0.143170552885511,0.35,0.135815166607254,30.0384963768116,28.3411418846308,25,47.3958333333333,0,0,0,0,30.0384963768116,28.3411418846308,25,47.3958333333333,0,0,0,0,-3.75797197389784,1.76514398926577,-3.97650138081126,3.42285602533938
tou_self_consumption,workload_shiftable,1,True,92,366.569734013327,117.55931826526,381.012370868652,163.964770318914,323.765401185674,147.587898773275,314.928617980074,289.539328701496,366.569734013327,117.55931826526,381.012370868652,163.964770318914,10579.4458512446,2408.77942007327,10445.3531656013,2558.03767189736,209.351403234379,245.058757308616,171.46142705179,359.492386633639,209.351403234379,245.058757308616,171.46142705179,359.492386633639,5005.04986593153,1318.53444235222,5062.70965290782,1845.57172191889,477.307306279114,82.3885015706479,484.992328405948,105.445986763753,944.477173913043,549.361797577953,762.35,737.45,941.828406963576,541.9569737608,762.35,737.45,99.8929876370015,0.783785363242423,100,0,941.828406963576,541.9569737608,762.35,737.45,0.998929876370015,0.0078378536324242,1,0,1024.7732569892,647.022164006873,1330,842.500017881393,0.12809665712365,0.0808777705008591,0.16625,0.105312502235174,695.638653792134,134.214707073574,697.657459566754,171.902645443547,968.667782113034,134.214707073574,697.657459566754,171.902645443547,9.98913043478261,13.4976551200955,2,18,176.507622667217,301.608228655951,7.69787928187382,226.041063452561,192.029061830547,55.174675492661,205.012479323399,103.005961461909,144.88249602848,40.0232736306444,144.817625689655,66.239387063738,83.695652173913,37.1429490241063,100,0,6.25,37.1429490241063,100,0,16,0.381111608704768,0,0,1,0.104257207028537,0,0,6.25,37.1429490241063,100,0,183.861020912897,57.8138678576671,0,0,83.695652173913,37.1429490241063,100,0,3253.6113784846,81.3335924781999,0,0,0.324027460568011,0.162458109007962,0.2,0.35,0.58026986238747,0.0909074089126898,0.55,0,0.354297322955481,0.215915016771724,0.2,0.35,0.25066459882039,0.147704080943911,0.35,0.229290710235211,19.4633152173913,18.977512480426,14.5833333333333,33.8541666666667,0,0,0,0,19.4633152173913,18.977512480426,14.5833333333333,33.8541666666667,0,0,0,0,-3.37255626235077,1.53737394555494,-3.28050643729243,3.01603467397391
carbon_aware,workload_shiftable,1,True,92,383.366475461298,124.552617226321,400.55433723334,162.858969955471,362.116004513523,153.996192910806,339.267014071667,292.330588127826,383.366475461298,124.552617226321,400.55433723334,162.858969955471,11128.4693521301,2686.75563450772,10927.0681673763,3350.06167311609,76.3028474034302,170.130556462846,0,43.2611848307992,76.3028474034302,170.130556462846,0,43.2611848307992,5161.0993531082,1253.13139354036,5210.1307040409,1718.61924546475,471.570639646738,82.5444134443548,469.193924487994,111.505719062491,944.477173913043,549.361797577953,762.35,737.45,938.736325447192,533.978424141874,762.35,737.45,99.7759819052799,1.94164187693748,100,0,938.736325447192,533.978424141874,762.35,737.45,0.997759819052799,0.0194164187693748,1,0,1671.44211497546,926.526644909326,1463.40458291141,143.684210526313,0.208930264371932,0.115815830613666,0.182925572863927,0.0179605263157891,844.975561385853,203.957848068898,854.933466719922,288.594462463197,1287.52458882779,203.957848068898,854.933466719922,288.594462463197,15.8260869565217,14.0998080383256,15.5,21.25,651.571508735826,757.079709864939,476.321313706894,878.669772881393,214.965403407811,55.2635291177978,209.105207049776,67.7135879875231,167.926350540103,46.5636735653953,164.337893821037,68.6152350932967,92.6630434782609,24.6647976999712,100,0,57.8125,24.6647976999712,100,0,16,0.381111608704768,0,0,8,0.283315298789931,0,0,50,28.3315298789931,100,0,183.861020912897,42.2636177676021,0,0,92.6630434782609,24.6647976999712,100,0,1413.08359904053,51.4517905402311,0,0,0.377909419488208,0.176170121982351,0.320194300556997,0.3678125,0.718255840639847,0.1692507906125,0.730351557722316,0.35,0.516743622198824,0.313792443397874,0.440611641770964,0.7,0.297096658939122,0.101722428369137,0.35,0.0416211014473805,35.1902173913044,29.9794466276271,29.6875,54.4270833333333,0,0,0,0,35.1902173913044,29.9794466276271,29.6875,54.4270833333333,0,0,0,0,-3.77204171368253,1.60412700948756,-3.53403139657986,3.04511029299819
greedy_tracking,workload_shiftable,1,True,92,411.026404168419,121.639650201607,421.899116712242,167.271287720493,214.433572951042,100.278653525192,182.971492772836,67.6550987597697,411.026404168419,121.639650201607,421.899116712242,167.271287720493,11207.2782042981,2140.80338430086,11161.6066960994,2643.33385659277,0.68592720549714,5.15928139538009,0,0,0.68592720549714,5.15928139538009,0,0,5379.63435794488,1327.01956087546,5383.03842661856,1708.4151512523,481.715004558541,81.3844796902783,493.348740114726,105.851853981473,944.477173913043,549.361797577953,762.35,737.45,943.791246707546,547.338721008928,762.35,737.45,99.972810779965,0.197544177892903,100,0,943.791246707546,547.338721008928,762.35,737.45,0.99972810779965,0.001975441778929,1,0,2351.90555765131,629.448818956222,2172.86351287112,1201.44391391731,0.293988194706414,0.0786811023695278,0.27160793910889,0.150180489239664,533.321176391366,125.723189225299,493.721326374021,156.748113298937,968.667782113034,125.723189225299,493.721326374021,156.748113298937,1.75,6.37064869814408,0,0,38.8296213764895,164.62920692662,0,0,32.492228190692,45.5288622660931,2.44733450144341,45.6803723830184,15.8671138318142,27.842109269787,0.259937736461672,13.6863525978682,87.7717391304348,29.648713724437,100,0,29.6875,29.648713724437,100,0,16,0.381111608704768,0,0,0,0,0,0,0,38.1111608704768,100,0,164.307090113978,40.8920085173247,0,0,87.7717391304348,29.648713724437,100,0,1662.71989254317,59.8467165166638,0,0,0.44698664865762,0.116000137594049,0.480537499549408,0.105860371068214,0.791795332526199,0.131209249964324,0.852046530135828,0.174854210495318,0.546671233549518,0.193728798470064,0.527951862466743,0.233515139313407,0.155158497015945,0.114905784938409,0.118285938846575,0.187940981038069,11.1526268115942,16.9374311801921,1.04166666666667,13.5416666666667,0,0,0,0,11.1526268115942,16.9374311801921,1.04166666666667,13.5416666666667,0,0,0,0,-2.23368305157335,1.04456930755409,-1.90595304971704,0.704740612080935
no_battery,hot_day_cooling_stress,1,True,92,415.858605337188,137.03477708301,421.399911631613,208.637561142582,188.536922887283,65.4738981047001,180.276654245818,102.078985496234,415.858605337188,137.03477708301,421.399911631613,208.637561142582,11118.2318168192,2435.47539815796,11180.263098427,3063.40334647982,5.95211190750125,47.0010545376893,0,0,5.95211190750125,47.0010545376893,0,0,5392.14786220003,1476.71717186026,5560.3934998283,2106.74430205371,485.504174414522,80.9231521273129,497.201526064277,103.072421485872,944.477173913043,549.361797577953,762.35,737.45,938.525062005542,533.369873613756,762.35,737.45,99.7638934516441,1.79021516690118,100,0,938.525062005542,533.369873613756,762.35,737.45,0.997638934516441,0.0179021516690118,1,0,0,0,0,0,0,0,0,0,712.77936936933,176.702596300531,752.473125162819,248.351946975893,1013.62424421038,176.702596300531,752.473125162819,248.351946975893,13.2934782608696,12.5763934132658,12,25.25,326.906232534619,477.460494258985,96.762890874099,500.976097513849,152.675216399548,34.0067629541416,158.700932430063,51.6537066677766,127.074302644856,28.2826461866472,132.278886036718,37.751602408766,82.6086956521739,38.1111608704768,100,0,0,38.1111608704768,100,0,16,0.381111608704768,0,0,0,0,0,0,0,38.1111608704768,100,0,356.405519779892,119.209587290387,0,0,82.6086956521739,38.1111608704768,100,0,8113.33773075118,194.300206831705,0,0,0.55,2.23261296799469e-16,0.55,0,0.55,2.23261296799469e-16,0.55,0,0.55,2.23261296799469e-16,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96392628007587,0.682019771923959,-1.8778818150606,1.06332276558577
rule_based,hot_day_cooling_stress,1,True,92,377.295447985587,121.962739982938,375.237076413342,177.760433447618,374.997321586535,175.661458201985,389.18691594348,329.644125081116,377.295447985587,121.962739982938,375.237076413342,177.760433447618,10311.7530541157,2375.47836314273,10272.31291224,2448.03850787756,82.9673443797744,183.67035142204,0,67.4661703160138,82.9673443797744,183.67035142204,0,67.4661703160138,4933.42330304019,1299.98963208414,4975.27217273266,1825.24056645789,482.553306468046,81.5290169269215,489.619486523783,101.259224235372,944.477173913043,549.361797577953,762.35,737.45,939.157878845408,534.995400700869,762.35,737.45,99.7914081115044,1.77414328963106,100,0,939.157878845408,534.995400700869,762.35,737.45,0.997914081115044,0.0177414328963106,1,0,1045.63644193914,550.730586007882,1330,308.125002235173,0.130704555242393,0.0688413232509853,0.16625,0.0385156252793967,711.761456629877,175.445465761085,752.473125162819,248.351946975893,1013.62424421038,175.445465761085,752.473125162819,248.351946975893,12.4021739130435,11.9606128170104,11,22,305.030381142203,455.642790663966,93.6742425746352,397.134631998524,192.663970538428,49.3321465291802,199.331059734559,68.2502220182124,153.914705929368,39.192721401574,156.212465076729,55.9827166982314,86.4130434782609,33.7986611913513,100,0,21.875,33.7986611913513,100,0,16,0.381111608704768,0,0,1,0.104257207028537,0,0,6.25,37.1429490241063,100,0,356.405519779892,107.431024848265,0,0,86.4130434782609,33.7986611913513,100,0,6049.03918063086,167.21744963115,0,0,0.298526887616113,0.154022191213678,0.2,0.35,0.562603957836092,0.0694661772652706,0.55,0,0.315421463301175,0.19033670182561,0.2,0.35,0.265499946553776,0.143509594790511,0.35,0.142083159671778,30.0724637681159,28.3103870867411,25,47.1354166666667,0,0,0,0,30.0724637681159,28.3103870867411,25,47.1354166666667,0,0,0,0,-3.90622209985974,1.82980685627068,-4.05403037441125,3.43379296959496
tou_self_consumption,hot_day_cooling_stress,1,True,92,378.894527461019,119.300601272927,396.55558917332,172.792263487774,339.174309189426,151.727375508468,325.519880766778,292.218648656122,378.894527461019,119.300601272927,396.55558917332,172.792263487774,10567.3954511941,2429.2851462526,10477.1807217089,2540.25438728708,175.482004452153,221.609787745134,92.2376225602115,293.190923330086,175.482004452153,221.609787745134,92.2376225602115,293.190923330086,5057.50607935672,1330.68322890075,5104.7968773323,1792.42215482378,482.95832408664,81.7173847536395,493.602958637969,101.19018797061,944.477173913043,549.361797577953,762.35,737.45,941.986054305468,542.466161721814,762.35,737.45,99.8981761283355,0.707882824408957,100,0,941.986054305468,542.466161721814,762.35,737.45,0.998981761283355,0.0070788282440895,1,0,1032.38356630994,637.342996404861,1330,814.374988824129,0.129047945788742,0.0796678745506076,0.16625,0.101796873603016,726.802862170395,169.693062655237,754.787644323205,191.840830813994,1013.62424421038,169.693062655237,754.787644323205,191.840830813994,12.9239130434783,11.9681203786956,11,24,313.503213381375,455.454433801757,89.2834024313834,459.771832566213,197.646378934121,52.8842652040904,204.597842247826,80.9699193870916,153.755037347492,37.9312703085378,151.136418158504,57.0820696970923,83.695652173913,37.1429490241063,100,0,6.25,37.1429490241063,100,0,16,0.381111608704768,0,0,1,0.104257207028537,0,0,6.25,37.1429490241063,100,0,356.405519779892,115.408088380524,0,0,83.695652173913,37.1429490241063,100,0,7565.01615034598,188.349412465697,0,0,0.324027460568011,0.162458109007962,0.2,0.35,0.582399617868414,0.0935353555307368,0.55,0,0.356427078436425,0.21926493106671,0.2,0.35,0.252794354301334,0.146123616418399,0.35,0.223167663227497,19.429347826087,18.9878802469705,14.0625,33.8541666666667,0,0,0,0,19.429347826087,18.9878802469705,14.0625,33.8541666666667,0,0,0,0,-3.53306572072319,1.58049349487987,-3.39083209132061,3.0439442568346
carbon_aware,hot_day_cooling_stress,1,True,92,396.323298638186,125.879774450708,414.691216497992,168.891018946314,355.477223429763,161.244802678921,317.846370851899,297.421672120293,396.323298638186,125.879774450708,414.691216497992,168.891018946314,11135.0769917555,2700.78002617176,10943.6679805851,3355.62928717918,69.9893315632763,143.524229594195,0,68.2729271901428,69.9893315632763,143.524229594195,0,68.2729271901428,5226.17174072364,1272.51484834131,5285.76629814597,1894.52926462142,476.974150883468,81.6221746579967,479.315694095602,109.418254515032,944.477173913043,549.361797577953,762.35,737.45,939.157878845408,534.995400700869,762.35,737.45,99.7914081115044,1.77414328963106,100,0,939.157878845408,534.995400700869,762.35,737.45,0.997914081115044,0.0177414328963106,1,0,1671.44211497546,926.526644909326,1463.40458291141,143.684210526313,0.208930264371932,0.115815830613666,0.182925572863927,0.0179605263157891,802.132481873806,175.72643560618,802.61906018802,154.303099361906,1296.54139856475,175.72643560618,802.61906018802,154.303099361906,19.3804347826087,14.1877848647816,17,21,570.50215994292,685.071516990609,303.939372507777,687.824262649547,206.883863637194,44.8322340971485,208.726832441526,61.9341104119319,169.061879444443,38.5599947946083,171.150754612918,51.2415036071073,91.9836956521739,25.5826017337329,100,0,53.90625,25.5826017337329,100,0,16,0.381111608704768,0,0,6,0.248261994988676,0,0,37.5,31.2962510100078,100,0,356.405519779892,84.2788836901397,0,0,91.9836956521739,25.5826017337329,100,0,3340.32852900906,120.412172679786,0,0,0.377909419488208,0.176170121982351,0.320194300556997,0.3678125,0.718255840639847,0.1692507906125,0.730351557722316,0.35,0.516743622198824,0.313792443397874,0.440611641770964,0.7,0.297096658939122,0.101722428369137,0.35,0.0416211014473805,35.1902173913044,29.9794466276271,29.6875,54.4270833333333,0,0,0,0,35.1902173913044,29.9794466276271,29.6875,54.4270833333333,0,0,0,0,-3.70288774406003,1.67963336123876,-3.31089969637395,3.09814241791972
