daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward,day_index,scenario,controller,seed
402.303868727032,162.656981104493,402.303868727032,9052.6944126022,0,0,5152.70024557441,569.18968107455,715.9,715.9,100,715.9,1,1708.68222408612,0.213585278010765,506.531345237586,506.531345237586,0,0,61.5541334529846,51.7688778229058,100,100,0,0,100,0,100,0,0.49094416272617,0.714039417013983,0.699028991019629,0.149028991019629,0,0,0,0,-1.6943435531718,35,low_it_load,residual_sac,4
526.28550357875,217.32041800142,526.28550357875,9960.47873322493,0,0,6026.8833720963,605.079688789713,628.5,628.5,100,628.5,1,1645.11237441332,0.205639046801665,578.995507981107,578.995507981107,0,0,90.0531981431238,74.8516157599751,100,100,0,0,100,0,100,0,0.55929216372687,0.9,0.9,0.35,31.25,0,31.25,0,-2.26375435418146,36,low_it_load,residual_sac,4
388.666568215658,179.672254050734,388.666568215658,9068.30677729892,0,0,4841.98003797892,533.945328151012,1100.7,1100.7,100,1100.7,1,2076.61598377798,0.259576997972247,521.925368313687,521.925368313687,0,0,111.146808580185,102.265618390625,100,100,0,0,100,0,100,0,0.549906854200465,0.9,0.762871514689483,0.212871514689483,22.9166666666667,0,22.9166666666667,0,-1.87158597969514,37,low_it_load,residual_sac,4
416.260303779201,175.278544944857,416.260303779201,8674.79267944441,0,0,5131.05508487836,591.490226277889,656.3,656.3,100,656.3,1,2119.18962667565,0.264898703334456,481.064686460236,481.064686460236,0,0,116.150311681923,108.336792141199,100,100,1,1,100,0,100,0,0.541557829624971,0.821048092107167,0.582789286602704,0.0327892866027039,0,0,0,0,-1.82581817650892,38,low_it_load,residual_sac,4
340.879586913518,164.066643290567,340.879586913518,8210.77077458676,0,0,4702.72431965271,572.750652619381,615.2,615.2,100,615.2,1,2037.7424192546,0.254717802406825,397.232243311945,397.232243311945,0,0,128.779786129164,127.972626127303,100,100,0,0,100,0,100,0,0.546791999733966,0.812977612747782,0.600413088132319,0.0504130881323193,0,0,0,0,-1.70902753427674,39,low_it_load,residual_sac,4
252.095074531798,140.383566693075,252.095074531798,6265.23510297087,0,0,3541.50191855525,565.262413995595,1260.8,1260.8,100,1260.8,1,2345.83268732023,0.293229085915029,357.553040996285,357.553040996285,0,0,138.780368113467,138.428097777069,100,100,0,0,100,0,100,0,0.554313155504732,0.885033099763823,0.644342688271789,0.0943426882717888,0,0,0,0,-1.46232881971953,40,low_it_load,residual_sac,4
208.717888610917,97.3791479194722,208.717888610917,4983.74758901406,0,0,2477.99927385422,497.216046678729,773.1,773.1,100,773.1,1,1881.34894165726,0.235168617707158,287.040567278467,287.040567278467,0,0,108.065323208679,103.104070015252,100,100,0,0,100,0,100,0,0.524018824028074,0.754303590493313,0.546479952604985,0.00352004739501544,0,0,0,0,-1.01436612416117,41,low_it_load,residual_sac,4
383.727685519992,138.196018380235,383.727685519992,8819.74939337478,0,0,4157.58160029306,471.394527764718,725.6,725.6,100,725.6,1,1621.91868221227,0.202739835276534,522.111500761592,522.111500761592,0,0,66.6061965359281,54.9146660603583,100,100,0,0,100,0,100,0,0.498114078204216,0.680175245846648,0.644785306163818,0.0947853061638178,0,0,0,0,-1.43954185812745,42,low_it_load,residual_sac,4
480.714813764639,196.46232856746,480.714813764639,10004.0264635543,0,0,5264.82063000412,526.270162237616,601.9,601.9,100,601.9,1,1935.99959264558,0.241999949080697,587.618711060346,587.618711060346,0,0,93.1911577736681,79.5168661000739,100,100,0,0,100,0,100,0,0.558457723266331,0.9,0.9,0.35,18.75,0,18.75,0,-2.04648258924437,43,low_it_load,residual_sac,4
404.186826074546,175.988381236504,404.186826074546,8868.94964711343,0,0,4503.76967610785,507.813197200154,1402.6,1402.6,100,1402.6,1,2088.23302763297,0.261029128454121,539.470077530009,539.470077530009,0,0,120.772014923725,109.232715228935,100,100,0,0,100,0,100,0,0.552101255502386,0.9,0.744845565053731,0.194845565053731,23.9583333333333,0,23.9583333333333,0,-1.83321230454691,44,low_it_load,residual_sac,4
353.153182500771,155.732412903577,353.153182500771,9102.15878673173,0,0,4430.53042302367,486.756002266416,497.2,497.2,100,497.2,1,1924.84518643503,0.240605648304378,517.473739354131,517.473739354131,0,0,112.382082115378,102.31108199805,100,100,0,0,100,0,100,0,0.537266312180403,0.813670510991678,0.637455424222488,0.0874554242224883,0,0,0,0,-1.62221263441226,45,low_it_load,residual_sac,4
324.76849046496,156.651914983197,324.76849046496,8565.71149936687,0,0,4359.85844754988,508.989644102786,649.1,649.1,100,649.1,1,2104.40515987504,0.26305064498438,413.640564756212,413.640564756212,0,0,125.99106785682,124.854004383087,100,100,0,0,100,0,100,0,0.542953821766626,0.830535895082287,0.633686830986658,0.0836868309866576,0,0,0,0,-1.63179078107497,46,low_it_load,residual_sac,4
256.524137810841,133.616626465135,256.524137810841,7004.70884593076,0,0,3592.92211788863,512.92954452716,405.4,405.4,100,405.4,1,1597.84272383519,0.199730340479399,404.575058286724,404.575058286724,0,0,134.812409322326,134.157590381801,100,100,0,0,100,0,100,0,0.556120295670545,0.766274962326526,0.586050671061748,0.0360506710617478,0,0,0,0,-1.39183985901183,47,low_it_load,residual_sac,4
238.6506467777,112.096560393808,238.6506467777,5603.69532743927,0,0,2823.5488542019,503.872657097541,584.7,584.7,100,584.7,1,1793.71039229594,0.224213799036993,296.013959032102,296.013959032102,0,0,114.2402752091,109.171788394451,100,100,0,0,100,0,100,0,0.554489136913301,0.793171127175642,0.601824837974279,0.0518248379742785,0,0,0,0,-1.16767250410217,48,low_it_load,residual_sac,4
461.153233657761,164.194541279722,461.153233657761,9337.22340141327,0,0,4968.44909458361,532.112050979908,733.5,733.5,100,733.5,1,1734.37067514455,0.216796334393069,521.655566673857,521.655566673857,0,0,62.2315418464452,52.2023825508007,100,100,1,1,100,0,100,0,0.513889269577356,0.726502873392404,0.673995937412977,0.123995937412977,0,8.33333333333333,0,8.33333333333333,-1.7103598049971,49,low_it_load,residual_sac,4
573.062763014936,237.953132836767,573.062763014936,10680.7146859759,0,0,6740.3135609677,631.073271699501,433.8,433.8,100,433.8,1,1729.74232884313,0.216217791105392,616.543584515683,616.543584515683,0,0,94.0922643586173,78.3223410919223,100,100,0,0,100,0,100,0,0.559314167983836,0.9,0.9,0.35,31.25,0,31.25,0,-2.47867846704966,50,low_it_load,residual_sac,4
544.303729533285,225.004478468059,544.303729533285,10717.3889062164,0,0,6410.97821449136,598.184713701374,384.1,384.1,100,384.1,1,2020.9366415738,0.252617080196725,628.397876367678,628.397876367678,0,0,101.213222469888,89.3496345786321,100,100,0,0,100,0,100,0,0.55295429230068,0.9,0.830907978363821,0.280907978363821,17.7083333333333,0,17.7083333333333,0,-2.34379665070895,51,low_it_load,residual_sac,4
434.334078878051,196.364979743426,434.334078878051,9885.99857578563,0,0,5382.05549995226,544.411923458583,593.2,593.2,100,593.2,1,2142.46667225588,0.267808334031985,575.592895003881,575.592895003881,0,0,121.449019714224,114.434143741795,100,100,0,0,100,0,100,0,0.553056885957868,0.9,0.750049853558536,0.200049853558536,15.625,0,15.625,0,-2.04546853899402,52,low_it_load,residual_sac,4
267.180779834932,139.619815400124,267.180779834932,8962.01426136229,0,0,3466.84281784574,386.837458270096,950.6,950.6,100,950.6,1,2423.93134433706,0.302991418042132,435.245151557192,435.245151557192,0,0,127.173280172721,125.574395280871,100,100,0,0,100,0,100,0,0.550249077358211,0.9,0.692410028622887,0.142410028622887,4.16666666666667,0,4.16666666666667,0,-1.45437307708462,53,low_it_load,residual_sac,4
234.447885457859,136.029498798134,234.447885457859,7041.20974416483,0,0,3525.04248465713,500.630234396638,767.5,767.5,100,767.5,1,2075.30203772165,0.259412754715206,440.650507236275,440.650507236275,0,0,137.52691719727,137.01409175992,100,100,0,0,100,0,100,0,0.556366328985328,0.846526320195755,0.629160740600823,0.0791607406008227,0,0,0,0,-1.4169739458139,54,low_it_load,residual_sac,4
324.877173976708,137.822194541173,324.877173976708,6238.67983297215,0,0,3895.56208366858,624.420901210555,278.4,278.4,100,278.4,1,1484.46947871698,0.185558684839622,344.038973441243,344.038973441243,0,0,102.002678947035,93.1112010031939,100,100,0,0,100,0,100,0,0.542936089565525,0.761318901793766,0.633414955155992,0.0834149551559915,0,0,0,0,-1.43564785980388,55,low_it_load,residual_sac,4
482.232916859105,181.138841845397,482.232916859105,10143.6381110511,0,0,5696.90604214751,561.623549635602,447.2,447.2,100,447.2,1,1754.77841373694,0.219347301717118,556.551050308233,556.551050308233,0,0,58.0732078369991,44.5286487921064,100,100,1,1,100,0,100,0,0.512672722699428,0.728584196908981,0.702041614614298,0.152041614614298,0,8.33333333333333,0,8.33333333333333,-1.88686293588955,56,low_it_load,residual_sac,4
444.133963866479,195.998646767802,444.133963866479,11359.4037270195,0,0,5264.73980885985,463.469732688267,329.9,329.9,100,329.9,1,1957.86304982418,0.244732881228023,668.24714762883,668.24714762883,0,0,101.79721434504,88.923702574739,100,100,0,0,100,0,100,0,0.563523511322681,0.9,0.9,0.35,21.875,0,21.875,0,-2.04165257049794,57,low_it_load,residual_sac,4
333.69351401002,153.778210104378,333.69351401002,10760.826400132,0,0,3877.38742509368,360.324317196134,496.1,496.1,100,496.1,1,2214.51739369546,0.276814674211932,599.145332959682,599.145332959682,0,0,111.528810059113,99.2434678375612,100,100,1,1,100,0,100,0,0.552577694479472,0.9,0.760996996086815,0.210996996086815,15.625,4.16666666666667,15.625,4.16666666666667,-1.60185635525393,58,low_it_load,residual_sac,4
429.779117026814,176.846316883541,429.779117026814,10477.2407935578,0,0,4531.29644880505,432.489482497264,614.3,614.3,100,614.3,1,2304.84390491905,0.288105488114882,612.439058785745,612.439058785745,0,0,120.759804145057,113.167182785821,100,100,1,1,100,0,100,0,0.553149223959013,0.9,0.709998574146482,0.159998574146482,14.5833333333333,0,14.5833333333333,0,-1.84214913420356,59,low_it_load,residual_sac,4
396.989684606196,191.018749338978,396.989684606196,9431.40455956777,0,0,5210.27848510941,552.439294932355,935.5,935.5,100,935.5,1,2382.48400200779,0.297810500250974,444.171922089834,444.171922089834,0,0,140.160385969431,138.431647071551,100,100,0,0,100,0,100,0,0.553853393634,0.9,0.695751944352688,0.145751944352688,7.29166666666667,0,7.29166666666667,0,-1.98977863894769,60,low_it_load,residual_sac,4
333.036962049558,165.47787988605,333.036962049558,7876.21453982193,0,0,4602.78064679798,584.389953260726,426.3,426.3,100,426.3,1,1542.26394985911,0.192782993732389,412.86585171889,412.86585171889,0,0,137.702306900909,137.362341396511,100,100,0,0,100,0,100,0,0.555129738558638,0.790099363627268,0.653594041189227,0.103594041189227,0,0,0,0,-1.72372791547969,61,low_it_load,residual_sac,4
288.294444315303,128.758042433121,288.294444315303,6237.68440007538,0,0,3246.38032875337,520.446390124216,616.6,616.6,100,616.6,1,1774.83624023869,0.221854530029837,379.321710048259,379.321710048259,0,0,113.765070980242,109.68045592308,100,100,0,0,100,0,100,0,0.556466544963417,0.815342178934094,0.650885458363847,0.100885458363847,0,0,0,0,-1.34122960867834,62,low_it_load,residual_sac,4
522.949505386023,183.288058519923,522.949505386023,10260.2285750062,0,0,5580.28944149159,543.87574318618,679,679,100,679,1,1994.56853612734,0.249321067015917,565.227650966569,565.227650966569,0,0,57.203425072344,41.9618789653661,100,100,1,1,100,0,100,0,0.510349702680794,0.750873938777185,0.690378349609101,0.140378349609101,0,8.33333333333333,0,8.33333333333333,-1.90925060958253,63,low_it_load,residual_sac,4
535.541832798358,228.673110470747,535.541832798358,10916.9098844565,0,0,5943.55051335737,544.435245528573,1164.1,1164.1,100,1164.1,1,1717.11282645867,0.214639103307334,660.649909174447,660.649909174447,0,0,144.355152189046,112.520936571651,100,100,0,0,100,0,100,0,0.562289033060105,0.9,0.9,0.35,36.4583333333333,0,36.4583333333333,0,-2.38201156740362,64,low_it_load,residual_sac,4
453.375447607751,195.894630575654,453.375447607751,10903.5325819528,0,0,5380.01352949324,493.419310581788,916.3,916.3,100,916.3,1,2363.08981069397,0.295386226336746,644.469076826296,644.469076826296,0,0,113.428898706222,104.902123878112,100,100,1,1,100,0,100,0,0.545090170472705,0.9,0.741466854605465,0.191466854605465,16.6666666666667,4.16666666666667,16.6666666666667,4.16666666666667,-2.04056906849639,65,low_it_load,residual_sac,4
337.17779022619,157.697346866813,337.17779022619,10861.650751779,0,0,3928.76414922879,361.709673696267,617.4,617.4,100,617.4,1,2215.68504864001,0.276960631080001,617.876806650067,617.876806650067,0,0,124.9787421213,112.882891550657,100,100,1,1,100,0,100,0,0.553183933431687,0.9,0.748866304483887,0.198866304483887,16.6666666666667,1.04166666666667,16.6666666666667,1.04166666666667,-1.6426806965293,66,low_it_load,residual_sac,4
262.97309688885,137.809272224166,262.97309688885,10462.4619186728,0,0,3330.56512720628,318.33474311262,380,380,100,380,1,2224.21785434993,0.278027231793741,497.917841462346,497.917841462346,0,0,124.315018824405,123.507482744753,100,100,0,0,100,0,100,0,0.555751695103712,0.885892238383007,0.739503830414598,0.189503830414598,0,0,0,0,-1.43551325233506,67,low_it_load,residual_sac,4
14.7283768394165,96.3761795284341,14.7283768394165,8345.29855580037,0,0,2228.39466260244,267.023959382928,476.1,476.1,100,476.1,1,2039.55910866691,0.254944888583363,472.599696286165,472.599696286165,0,0,141.553281937301,141.258284635842,100,100,0,0,100,0,100,0,0.557122485246263,0.889291972632516,0.728512675484732,0.178512675484732,0,0,0,0,-1.00391853675452,68,low_it_load,residual_sac,4
172.843549598816,101.087178668136,172.843549598816,6236.87066037452,0,0,2411.21845099705,386.607095496872,584.2,584.2,100,584.2,1,1833.58175441884,0.229197719302355,338.176414876052,338.176414876052,0,0,122.037750710064,119.592199102044,100,100,0,0,100,0,100,0,0.55442206872825,0.803973190861427,0.610826172996796,0.0608261729967956,0,0,0,0,-1.05299144445975,69,low_it_load,residual_sac,4
412.098936473062,156.33669344392,412.098936473062,10448.9281243329,0,0,4695.14484044926,449.342246839222,890.2,890.2,100,890.2,1,2285.07920629458,0.285634900786823,624.916668073,624.916668073,0,0,62.5836066734621,52.85738808449,100,100,1,1,100,0,100,0,0.520979007999444,0.789059098081597,0.66203443044526,0.11203443044526,0,8.33333333333333,0,8.33333333333333,-1.62850722337416,70,low_it_load,residual_sac,4
496.960214755294,223.709018598819,496.960214755294,12318.2263254872,0,0,6268.30155533944,508.863970324197,424.4,424.4,100,424.4,1,1914.79803802933,0.239349754753666,676.469865612326,676.469865612326,0,0,107.22321696097,92.2482703420966,100,100,0,0,100,0,100,0,0.566426703956596,0.9,0.9,0.35,29.1666666666667,4.16666666666667,29.1666666666667,4.16666666666667,-2.33030227707104,71,low_it_load,residual_sac,4
534.380511963639,224.723054030495,534.380511963639,12065.9377564623,0,0,6164.03015163128,510.862087642542,328.1,328.1,100,328.1,1,2332.34040357624,0.29154255044703,671.431234295221,671.431234295221,0,0,117.158822180381,104.843681610377,100,100,1,1,100,0,100,0,0.55672253125545,0.9,0.784548871405395,0.234548871405395,19.7916666666667,4.16666666666667,19.7916666666667,4.16666666666667,-2.34086514615099,72,low_it_load,residual_sac,4
427.625093596548,199.040896343202,427.625093596548,11574.574607103,0,0,5318.66820795165,459.513061040507,335.9,335.9,100,335.9,1,2256.89560862339,0.282111951077924,664.209297365255,664.209297365255,0,0,133.032861201381,122.945570375712,100,100,1,1,100,0,100,0,0.555323430986451,0.9,0.746444172346908,0.196444172346908,18.75,0,18.75,0,-2.07334267024168,73,low_it_load,residual_sac,4
248.389219173049,144.737943319854,248.389219173049,11292.0096369959,0,0,3613.02987635348,319.963407090632,444.3,444.3,100,444.3,1,2264.68090967632,0.28308511370954,522.340422881078,522.340422881078,0,0,126.391522206463,124.703763416032,100,100,0,0,100,0,100,0,0.555594226582975,0.9,0.785661596530552,0.235661596530552,1.04166666666667,0,1.04166666666667,0,-1.50768690958181,74,low_it_load,residual_sac,4
113.967459192299,116.475019616294,113.967459192299,8789.15615199613,0,0,2495.06878256601,283.880356591383,558,558,100,558,1,2075.79535131506,0.259474418914383,484.494805339389,484.494805339389,0,0,156.003923931598,152.066311072016,100,100,0,0,100,0,100,0,0.557512289675155,0.9,0.74377618881652,0.19377618881652,10.4166666666667,0,10.4166666666667,0,-1.21328145433639,75,low_it_load,residual_sac,4
280.856339485057,132.322972593928,280.856339485057,6834.19512994438,0,0,3307.77873275058,484.004139457093,555.6,555.6,100,555.6,1,1765.75946904742,0.220719933630927,388.718359983791,388.718359983791,0,0,118.118614639397,114.677184633911,100,100,0,0,100,0,100,0,0.557146474480699,0.828904634795007,0.675789253465986,0.125789253465986,0,0,0,0,-1.37836429785341,76,low_it_load,residual_sac,4
413.215875455232,162.168182515327,413.215875455232,11450.2379874939,0,0,5075.33992102302,443.251915511834,659.9,659.9,100,659.9,1,2126.9639593337,0.265870494916713,626.920800050753,626.920800050753,0,0,61.6037911847791,48.1828826964269,100,100,1,1,100,0,100,0,0.511996504678344,0.748619918523787,0.666749711612989,0.116749711612989,0,8.33333333333333,0,8.33333333333333,-1.68925190120132,77,low_it_load,residual_sac,4
516.906490718316,236.728658572738,516.906490718316,12585.9019565464,0,0,6250.76424485102,496.648096134245,601,601,100,601,1,1584.68914952127,0.198086143690158,676.469865612326,676.469865612326,0,0,143.247254518548,118.385057648311,100,100,0,0,100,0,100,0,0.565585157415647,0.9,0.9,0.35,39.5833333333333,12.5,39.5833333333333,12.5,-2.46592352679936,78,low_it_load,residual_sac,4
420.850454211695,205.968177288394,420.850454211695,12106.2434490836,0,0,5328.42648563468,440.138719169572,841.8,841.8,100,841.8,1,2250.94255559531,0.281367819449414,676.469865612326,676.469865612326,0,0,156.71264540274,130.590740024123,100,100,0,0,100,0,100,0,0.555056988660983,0.9,0.809264007515601,0.259264007515601,25,8.33333333333333,25,8.33333333333333,-2.14550184675411,79,low_it_load,residual_sac,4
360.712866769011,185.664138648669,360.712866769011,12252.1565550238,0,0,4876.03465587293,397.973583995186,547.9,547.9,100,547.9,1,1965.72528661334,0.245715660826667,676.469865612326,676.469865612326,0,0,133.580198575169,118.228100772055,100,100,0,0,100,0,100,0,0.554242387138474,0.9,0.82579963795188,0.27579963795188,26.0416666666667,1.04166666666667,26.0416666666667,1.04166666666667,-1.93400144425697,80,low_it_load,residual_sac,4
316.408235299893,186.32089269357,316.408235299893,11256.2107002272,0,0,5119.57988810151,454.822677404054,623.5,623.5,100,623.5,1,2265.47104126259,0.283183880157824,560.861016027375,560.861016027375,0,0,150.265621825179,143.072246781946,100,100,0,0,100,0,100,0,0.556447222443878,0.9,0.758083891648529,0.208083891648529,11.4583333333333,0,11.4583333333333,0,-1.94084263222469,81,low_it_load,residual_sac,4
240.157465657162,163.224628356669,240.157465657162,9377.50985988873,0,0,4271.73200883023,455.529460662269,314.4,314.4,100,314.4,1,1866.00332440756,0.233250415550945,542.613714031962,542.613714031962,0,0,143.430510379441,142.991089448333,100,100,0,0,100,0,100,0,0.559620114472653,0.89956833320008,0.795969517939023,0.245969517939023,0,0,0,0,-1.70025654538196,82,low_it_load,residual_sac,4
171.91171140813,109.237138671711,171.91171140813,6943.17977551212,0,0,2688.54340572803,387.22076809969,328.3,328.3,100,328.3,1,1645.39815294928,0.20567476911866,397.17829033573,397.17829033573,0,0,126.196748922553,124.313033744693,100,100,0,0,100,0,100,0,0.557571845389309,0.798108394082199,0.640906508745947,0.090906508745947,0,0,0,0,-1.13788686116366,83,low_it_load,residual_sac,4
284.272322828535,154.563965328225,284.272322828535,11831.9933747186,0,0,5208.59832251506,440.213086464727,372.8,372.8,100,372.8,1,1834.84658394373,0.229355822992966,643.198604755381,643.198604755381,0,0,66.5913210992016,55.6391426362097,100,100,0,0,100,0,100,0,0.541329734511929,0.742482103116976,0.701501059164422,0.151501059164422,0,0,0,0,-1.61004130550234,84,low_it_load,residual_sac,4
364.46749344192,223.424682401365,364.46749344192,12961.9970486555,0,0,6532.7386752021,503.991680501096,265.6,265.6,100,265.6,1,2099.48832728777,0.262436040910971,676.469865612326,676.469865612326,0,0,127.605898162116,106.220777754835,100,100,0,0,100,0,100,0,0.567300897114645,0.9,0.9,0.35,29.1666666666667,12.5,29.1666666666667,12.5,-2.32734044168089,85,low_it_load,residual_sac,4
431.845978042492,245.878388499272,431.845978042492,12660.3855195954,0,0,7284.42658320811,575.371624500178,541.3,541.3,100,541.3,1,2193.93715055185,0.274242143818981,676.469865612326,676.469865612326,0,0,142.001741803315,118.736620289583,100,100,0,0,100,0,100,0,0.556965796048456,0.9,0.868494217753989,0.318494217753989,29.1666666666667,5.20833333333333,29.1666666666667,5.20833333333333,-2.56123321353408,86,low_it_load,residual_sac,4
470.892698442425,243.832762051564,470.892698442425,12303.5029488583,0,0,7134.24880672161,579.855089755854,414.8,414.8,100,414.8,1,1993.00489066588,0.249125611333235,676.469865612326,676.469865612326,0,0,139.787814450816,125.668574692425,100,100,0,0,100,0,100,0,0.555210254909572,0.9,0.814694034591108,0.264694034591108,25,2.08333333333333,25,2.08333333333333,-2.53992460470379,87,low_it_load,residual_sac,4
383.442790690394,217.915422494838,383.442790690394,11165.7713588145,0,0,6311.81083985023,565.282114152153,717.4,717.4,100,717.4,1,2358.68978529008,0.29483622316126,538.186049164237,538.186049164237,0,0,156.574331919464,147.818905385746,100,100,0,0,100,0,100,0,0.554169594886237,0.9,0.740069098195893,0.190069098195893,12.5,0,12.5,0,-2.26995231765456,88,low_it_load,residual_sac,4
245.667021971836,163.422726260913,245.667021971836,8493.84215429342,0,0,3988.68174142563,469.596876062672,1087.2,1087.2,100,1087.2,1,2189.13329841794,0.273641662302243,577.428041812217,577.428041812217,0,0,183.385477811669,168.405115734826,100,100,0,0,100,0,100,0,0.560304834797151,0.9,0.711723924239046,0.161723924239046,14.5833333333333,0,14.5833333333333,0,-1.70232006521785,89,low_it_load,residual_sac,4
158.135774291559,101.891238892819,158.135774291559,6219.32436784185,0,0,2167.17338813072,348.458009255231,1053.8,1053.8,100,1053.8,1,2413.20615667799,0.301650769584749,420.987039705307,420.987039705307,0,0,131.214563323051,130.20437899977,100,100,0,0,100,0,100,0,0.557366646607782,0.886384199724261,0.62808310148546,0.0780831014854597,0,0,0,0,-1.0613670718002,90,low_it_load,residual_sac,4
429.259460359443,177.330047681508,429.259460359443,12100.2137747351,0,0,5627.56675968026,465.079945234558,0,0,,0,,1480.33367674412,0.185041709593015,644.998879341469,644.998879341469,0,0,75.2633445079665,62.3774190433323,100,100,0,0,100,0,100,0,0.520855701652441,0.722761022465009,0.722761022465009,0.172761022465009,0,0,0,0,-1.84718799668238,91,low_it_load,residual_sac,4
366.06198871062,141.328669166515,366.06198871062,8576.64810236387,0,0,4177.29392667417,487.054368655144,1584.7,1584.7,100,1584.7,1,3104.20818992931,0.388026023741164,614.409215575577,614.409215575577,0,0,67.0199323221419,48.2566795311868,100,100,0,0,100,0,100,0,0.459081996014022,0.763053844352941,0.660078398007503,0.110078398007503,0,0,0,0,-1.47217363715119,0,low_it_load,residual_sac,5
350.772887565076,160.356464806518,350.772887565076,8857.44985117251,0,0,4003.89769317136,452.037297466758,1639,1639,100,1639,1,3161.583001119,0.395197875139876,625.854805556225,625.854805556225,0,0,134.94747413353,125.954200590785,100,100,0,0,100,0,100,0,0.564804667029724,0.9,0.680938980652949,0.130938980652949,11.4583333333333,0,11.4583333333333,0,-1.67037984173457,1,low_it_load,residual_sac,5
337.984796920982,159.263995950225,337.984796920982,8197.4684889243,0,0,4188.4699623769,510.946759726615,1694.9,1694.9,100,1694.9,1,2864.01920237528,0.35800240029691,429.02895819689,429.02895819689,0,0,143.859101891617,128.40143362408,100,100,0,0,100,0,100,0,0.548059219453559,0.9,0.55951718429993,0.00951718429992954,13.5416666666667,0,13.5416666666667,0,-1.65899995781485,2,low_it_load,residual_sac,5
406.950713933455,173.211264794615,406.950713933455,9377.8955653517,0,0,4737.33338623905,505.159537470429,939.8,939.8,100,939.8,1,2749.37329712205,0.343671662140256,611.228635343368,611.228635343368,0,0,106.315541438523,100.172641221434,100,100,0,0,100,0,100,0,0.536177820309789,0.884949905908751,0.706057179881523,0.156057179881523,0,0,0,0,-1.80428400827724,3,low_it_load,residual_sac,5
320.533795651448,165.527174668638,320.533795651448,8749.09328721292,0,0,4254.03725841452,486.226071521255,1247.3,1247.3,100,1247.3,1,2679.87328479885,0.334984160599856,576.576872478929,576.576872478929,0,0,139.17170585001,124.819709015859,100,100,0,0,100,0,100,0,0.560999740859589,0.9,0.747167114019193,0.197167114019193,13.5416666666667,0,13.5416666666667,0,-1.72424140279832,4,low_it_load,residual_sac,5
209.637580071659,131.813961319086,209.637580071659,6697.73967333636,0,0,3151.33738665202,470.507595151461,1325.1,1325.1,100,1325.1,1,2313.99065613496,0.289248832016869,510.168380250899,510.168380250899,0,0,135.588247491432,130.868911543828,100,100,0,0,100,0,100,0,0.56283859782881,0.9,0.706469123552181,0.156469123552181,11.4583333333333,0,11.4583333333333,0,-1.37306209707381,5,low_it_load,residual_sac,5
181.088494863224,106.035828321123,181.088494863224,4185.93325370579,0,0,2256.93967375327,539.172398832498,1989.8,1989.8,100,1989.8,1,2851.18960435265,0.356398700544081,496.249844859864,496.249844859864,0,0,133.575360104018,129.10744444331,100,100,0,0,100,0,100,0,0.563257384093813,0.9,0.599126921613068,0.0491269216130679,7.29166666666667,0,7.29166666666667,0,-1.10453987834503,6,low_it_load,residual_sac,5
317.20976507177,134.483799245331,317.20976507177,9268.83093282235,0,0,4082.48120863638,440.452656675363,779.3,779.3,100,779.3,1,2575.23173727533,0.321903967159417,633.272816912997,633.272816912997,0,0,72.0409517714438,56.2480973079801,100,100,0,0,100,0,100,0,0.473916824801043,0.710673704350936,0.705689477146892,0.155689477146892,0,0,0,0,-1.40087290880553,7,low_it_load,residual_sac,5
317.75894129084,157.63735139571,317.75894129084,9218.08151587531,0,0,3966.07218159284,430.249198248302,1103.7,1103.7,100,1103.7,1,3007.37487652631,0.375921859565788,633.746645928531,633.746645928531,0,0,130.830460773881,123.845948089108,100,100,0,0,100,0,100,0,0.566871273485577,0.9,0.705936166584141,0.155936166584141,12.5,0,12.5,0,-1.64205574370531,8,low_it_load,residual_sac,5
259.300288542919,134.877872584512,259.300288542919,8405.47094801429,0,0,3254.44366301851,387.181596741743,1621.7,1621.7,100,1621.7,1,2764.81776607532,0.345602220759415,474.446878118489,474.446878118489,0,0,146.821092198635,127.851355082578,100,100,0,0,100,0,100,0,0.549740065071859,0.9,0.604440120306068,0.0544401203060683,15.625,0,15.625,0,-1.404977839422,9,low_it_load,residual_sac,5
202.383088594318,120.614184461579,202.383088594318,8311.46024294757,0,0,2699.94225781201,324.845716503663,1678,1678,100,1678,1,2699.94925589735,0.337493656987169,524.706706680933,524.706706680933,0,0,153.033760795593,119.213461789676,100,100,0,0,100,0,100,0,0.554728337266715,0.9,0.668348624590469,0.118348624590469,17.7083333333333,0,17.7083333333333,0,-1.25639775480811,10,low_it_load,residual_sac,5
