daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward,day_index,date,controller,scenario
355.07612306395,155.797791129343,355.07612306395,11922.2616388886,0,0,4620.0578906612,387.515224090642,950.6,950.6,100,950.6,1,2525.88453599999,0.315735566999999,512.35425462309,512.35425462309,0,0,11.6787257354024,2.23075656638277,100,100,0,0,100,0,100,0,0.550329047260675,0.9,0.662778171863542,0.112778171863542,4.16666666666667,0,4.16666666666667,0,-1.62289365759732,53,2019-11-23,greedy_tracking,smooth_cloud_service
336.531992189846,176.20631141734,336.531992189846,10024.7414651941,0,0,5051.09262213947,503.86263223614,767.5,767.5,100,767.5,1,2003.39389837571,0.250424237296963,472.5861206362,472.5861206362,0,0,43.4748051237709,12.7002719321866,100,100,0,0,100,0,100,0,0.55248192762956,0.9,0.760602713723844,0.210602713723844,10.4166666666667,0,10.4166666666667,0,-1.8354824105973,54,2019-11-24,greedy_tracking,smooth_cloud_service
432.914848605557,175.827764927894,432.914848605557,8473.34866038838,0,0,5285.35732974909,623.762521948063,278.4,278.4,100,278.4,1,1350.21696219337,0.168777120274171,378.361224886809,378.361224886809,0,0,1.71279062785518e-06,1.273515204403e-06,100,100,0,0,100,0,100,0,0.550195997862829,0.782581723280236,0.684969750714375,0.134969750714375,0,0,0,0,-1.8315392179989,55,2019-11-25,greedy_tracking,smooth_cloud_service
544.294274849414,430.788365812321,544.294274849414,11428.4814011764,0,0,6397.58928343427,559.793472015951,447.2,447.2,100,447.2,1,1519.03200772053,0.189879000965066,753.267630617183,753.267630617183,21,244.125277402538,125.39999127731,65.4512124342368,0,0,1,0,0,292.209977523153,0,560.139372556946,0.2,0.542609930371768,0.20076793320477,0.34923206679523,33.3333333333333,0,33.3333333333333,0,-4.48737881054501,56,2019-11-26,greedy_tracking,smooth_cloud_service
511.249316291776,192.875527659661,511.249316291776,13101.1096015416,0,0,6080.6138013619,464.129679569003,329.9,329.9,100,329.9,1,2592.90055700694,0.324112569625868,556.775716385539,556.775716385539,0,0,3.26342404708996e-06,2.36187903368545e-06,100,100,0,0,100,0,100,0,0.466460961267588,0.826252947709662,0.480312538407892,0.069687461592108,0,0,0,0,-2.00912007978814,57,2019-11-27,greedy_tracking,smooth_cloud_service
396.57079759055,157.749059539229,396.57079759055,13076.9454957523,0,0,4691.47134854329,358.758958662571,496.1,496.1,100,496.1,1,3134.01131186401,0.391751413983002,554.026918105918,554.026918105918,0,0,3.85494860914063e-06,2.76689991333493e-06,62.5,62.5,1,0,0,8.55539929034421e-06,62.5,4.95540541578521e-06,0.456681918768262,0.891112692677416,0.467823139205537,0.082176860794463,0,0,0,0,-1.6432193702003,58,2019-11-28,greedy_tracking,smooth_cloud_service
527.62518881001,187.693451727073,527.62518881001,13062.5493741738,0,0,5629.88213788178,430.994132662398,614.3,614.3,100,614.3,1,3008.86974984314,0.376108718730393,557.238808865675,557.238808865675,0,0,3.96163837658331e-06,2.87518465924563e-06,50,50,1,0,0,1.11655964474267e-05,50,7.19005079474755e-06,0.478551246693677,0.888079149941768,0.485479729658254,0.064520270341746,0,0,0,0,-1.95514012215701,59,2019-11-29,greedy_tracking,smooth_cloud_service
525.263861362901,220.395297387336,525.263861362901,12487.8648288606,0,0,6905.70247635745,552.993051333941,935.5,935.5,100,935.5,1,2551.38182618937,0.318922728273671,548.530170383313,548.530170383313,0,0,41.7069614635042,11.0791390063679,100,100,0,0,100,0,100,0,0.554164305061568,0.9,0.650423307918582,0.100423307918582,9.375,0,9.375,0,-2.29578434778475,60,2019-11-30,greedy_tracking,smooth_cloud_service
472.21660686102,220.829061348678,472.21660686102,11172.9107316949,0,0,6530.4065187567,584.485697198982,426.3,426.3,100,426.3,1,1812.16183813376,0.22652022976672,497.829970977389,497.829970977389,0,0,2.45100498026805e-06,1.61412230070823e-06,100,100,0,0,100,0,100,0,0.554337751941057,0.899237210419836,0.823684201298607,0.273684201298607,0,0,0,0,-2.30030272238206,61,2019-12-01,greedy_tracking,smooth_cloud_service
407.301452540703,174.028479231641,407.301452540703,8842.04635372992,0,0,4611.53147881125,521.545725313454,616.6,616.6,100,616.6,1,1971.64005452176,0.24645500681522,416.106632847068,416.106632847068,0,0,5.62046591051988,1.16537663592419,100,100,0,0,100,0,100,0,0.550964368959831,0.9,0.768958988422252,0.218958988422252,5.20833333333333,0,5.20833333333333,0,-1.81279665866293,62,2019-12-02,greedy_tracking,smooth_cloud_service
588.219993966838,444.668876556935,588.219993966838,11698.613896384,0,0,6323.4496653563,540.529820144832,679,679,100,679,1,1505.8440157891,0.188230501973637,794.456275835744,794.456275835744,22,425.950216680968,137.232394981821,72.5752106808004,0,0,1,0,0,320.16839095521,0,563.42441630389,0.2,0.542334939245331,0.2,0.35,36.4583333333333,0,36.4583333333333,0,-4.63196746413474,63,2019-12-03,greedy_tracking,smooth_cloud_service
612.692185142999,227.022853886617,612.692185142999,12760.5598074899,0,0,6905.36198938866,541.148828387256,1164.1,1164.1,100,1164.1,1,3273.33966727124,0.409167458408905,553.259532912386,553.259532912386,0,0,50.7440551283369,12.7944327529668,100,100,0,0,100,0,100,0,0.447910144488254,0.9,0.457821670930992,0.092178329069008,8.33333333333333,0,8.33333333333333,0,-2.36482139465226,64,2019-12-04,greedy_tracking,smooth_cloud_service
543.097555124639,214.298553961652,543.097555124639,13158.6338141764,0,0,6506.36449240177,494.45592789368,916.3,916.3,100,916.3,1,3498.57811765469,0.437322264706836,568.597742793593,568.597742793593,0,0,5.07958292757083e-06,3.73831139851196e-06,37.5,37.5,1,0,0,1.06755293813876e-05,37.5,7.89605748252598e-06,0.367601993302541,0.89201504445056,0.379345821921906,0.170654178078095,0,0,0,0,-2.23227660376721,65,2019-12-05,greedy_tracking,smooth_cloud_service
410.322212035301,161.949360401762,410.322212035301,13426.7513083654,0,0,4845.38087651833,360.875148815744,617.4,617.4,100,617.4,1,3107.52319194542,0.388440398993177,577.480832386846,577.480832386846,0,0,23.9132804296862,5.0766064775066,87.5,87.5,1,0,0,8.02322153958812e-06,87.5,2.00580538489703e-06,0.484222666836515,0.9,0.497020381743507,0.0529796182564928,6.25,0,6.25,0,-1.68697250418502,66,2019-12-06,greedy_tracking,smooth_cloud_service
335.368945509112,143.61826945483,335.368945509112,13426.6415018461,0,0,4271.04311433511,318.102119115033,380,380,100,380,1,2427.48502967879,0.303435628709849,569.680963101757,569.680963101757,0,0,2.89314361759601e-06,2.04045437257605e-06,100,100,0,0,100,0,100,0,0.551334260303702,0.872013892847462,0.644756373523667,0.0947563735236669,0,0,0,0,-1.49602364015448,67,2019-12-07,greedy_tracking,smooth_cloud_service
21.6300275471984,110.036340195984,21.6300275471984,11310.4318210538,0,0,3033.29919937139,268.185976217553,476.1,476.1,100,476.1,1,1844.63229705541,0.230579037131927,538.136400628594,538.136400628594,0,0,47.6350617827784,17.7110669721296,100,100,0,0,100,0,100,0,0.554693278047489,0.9,0.805359553657998,0.255359553657998,18.75,0,18.75,0,-1.1462118770415,68,2019-12-08,greedy_tracking,smooth_cloud_service
246.157101671228,136.223204037771,246.157101671228,9080.78694032451,0,0,3483.72682334308,383.637106149149,584.2,584.2,100,584.2,1,1930.01293338564,0.241251616673205,424.815950713596,424.815950713596,0,0,5.27211724461749,1.09568895298445,100,100,0,0,100,0,100,0,0.552032973067253,0.9,0.780503449074743,0.230503449074743,5.20833333333333,0,5.20833333333333,0,-1.41899170872678,69,2019-12-09,greedy_tracking,smooth_cloud_service
475.36217257747,428.660131261996,475.36217257747,12171.3679111885,0,0,5407.9947281745,444.321030112253,890.2,890.2,100,890.2,1,1754.33923259465,0.219292404074331,818.698468003396,818.698468003396,27,628.374996366345,149.754696961419,81.8822383419177,0,0,1,0,0,314.099606671453,0,579.821231303435,0.2,0.541721275115484,0.2,0.35,36.4583333333333,0,36.4583333333333,0,-4.46520970064579,70,2019-12-10,greedy_tracking,smooth_cloud_service
553.148850808983,224.338132395021,553.148850808983,14098.4852289328,0,0,7090.47601575152,502.924668899925,424.4,424.4,100,424.4,1,2891.54929565848,0.36144366195731,610.101008329891,610.101008329891,0,0,3.31493619438298e-06,2.33795557610013e-06,100,100,0,0,100,0,100,0,0.381700382270739,0.824585623012842,0.392344715151941,0.15765528484806,0,0,0,0,-2.33685554578147,71,2019-12-11,greedy_tracking,smooth_cloud_service
638.734624210048,242.312402409586,638.734624210048,14453.7820030941,0,0,7396.26973517276,511.718644545037,328.1,328.1,100,328.1,1,3437.23482518506,0.429654353148132,616.598887451937,616.598887451937,0,0,2.75109448276541,0.478584780513163,75,75,1,0,0,1.00785933909719e-05,75,3.89658032418083e-06,0.402337700319722,0.9,0.419540745839722,0.130459254160278,3.125,0,3.125,0,-2.52408752509985,72,2019-12-12,greedy_tracking,smooth_cloud_service
524.915590191574,207.507777698328,524.915590191574,14365.356910779,0,0,6554.72360250359,456.286860341442,335.9,335.9,100,335.9,1,3029.03680198467,0.378629600248084,620.41493494205,620.41493494205,0,0,25.6621125020061,5.62018958026832,37.5,37.5,1,0,0,1.08674192915714e-05,37.5,7.74465797803714e-06,0.503285296470858,0.9,0.514646517007168,0.035353482992832,6.25,0,6.25,0,-2.16153935102425,73,2019-12-13,greedy_tracking,smooth_cloud_service
312.586816004543,147.531524624906,312.586816004543,14284.8999667579,0,0,4575.51097056065,320.304026014059,444.3,444.3,100,444.3,1,2613.57820932608,0.32669727616576,603.388708567038,603.388708567038,0,0,2.51411470538828e-06,2.00541835226886e-06,100,100,0,0,100,0,100,0,0.553447990759742,0.887632202546229,0.639547865965448,0.0895478659654478,0,0,0,0,-1.53678671484277,74,2019-12-14,greedy_tracking,smooth_cloud_service
160.609003058069,133.026245890107,160.609003058069,11787.1444897282,0,0,3381.50468705323,286.88073604256,558,558,100,558,1,1990.90918378313,0.248863647972891,574.756436726193,574.756436726193,0,0,75.8144024280449,27.1501324864925,100,100,0,0,100,0,100,0,0.556505768757779,0.9,0.788618750821125,0.238618750821125,16.6666666666667,0,16.6666666666667,0,-1.38569006135528,75,2019-12-15,greedy_tracking,smooth_cloud_service
386.339533972466,172.255102994111,386.339533972466,9486.4395879912,0,0,4578.39114389893,482.624814234276,555.6,555.6,100,555.6,1,1967.66120957825,0.245957651197282,447.121600076555,447.121600076555,0,0,18.0247417880335,4.16700095349358,100,100,0,0,100,0,100,0,0.552889648947166,0.9,0.770006052881069,0.220006052881069,7.29166666666667,0,7.29166666666667,0,-1.79432398952199,76,2019-12-16,greedy_tracking,smooth_cloud_service
485.717809885308,492.029764351683,485.717809885308,13397.2769139606,0,0,5891.12583798267,439.725615572209,659.9,659.9,100,659.9,1,1451.52523713368,0.18144065464171,927.042159685702,927.042159685702,32,1204.71210128156,177.220958829598,99.9760836501019,0,0,1,0,0,326.676303573868,0,626.075698162204,0.2,0.540814648029443,0.20228428212904,0.34771571787096,37.5,0,37.5,0,-5.12531004533003,77,2019-12-17,greedy_tracking,smooth_cloud_service
598.755509722076,233.468002172579,598.755509722076,14790.872156829,0,0,7260.91675552861,490.905247408024,601,601,100,601,1,3253.49338498889,0.406686673123611,633.471011562865,633.471011562865,0,0,29.9810972984855,7.60984565722888,100,100,0,0,100,0,100,0,0.441597343111215,0.9,0.450593624203946,0.0994063757960537,7.29166666666667,0,7.29166666666667,0,-2.43195835596436,78,2019-12-18,greedy_tracking,smooth_cloud_service
492.814127083904,215.959208675618,492.814127083904,14323.578616898,0,0,6271.55021548193,437.847997572559,841.8,841.8,100,841.8,1,3631.62076006809,0.453952595008511,626.8219452567,626.8219452567,0,0,74.1938299418919,23.0430226564179,100,100,0,0,100,0,100,0,0.348969542618694,0.9,0.364174485348236,0.185825514651764,12.5,0,12.5,0,-2.24957509037102,79,2019-12-19,greedy_tracking,smooth_cloud_service
433.400293797897,185.538301881236,433.400293797897,14897.8947049131,0,0,5915.68781133059,397.082133315097,547.9,547.9,100,547.9,1,3037.81355663257,0.379726694579071,640.116761220466,640.116761220466,0,0,27.1533876231332,6.41124648403463,100,100,0,0,100,0,100,0,0.497253669743216,0.9,0.504462921359803,0.0455370786401975,7.29166666666667,0,7.29166666666667,0,-1.93269064459621,80,2019-12-20,greedy_tracking,smooth_cloud_service
402.341527916076,199.156833393928,402.341527916076,14404.8153705003,0,0,6542.94248859084,454.21911494889,623.5,623.5,100,623.5,1,2651.16398534845,0.331395498168556,625.346031964245,625.346031964245,0,0,43.0197342338999,11.8803882023167,100,100,0,0,100,0,100,0,0.550693611506722,0.9,0.626749125107888,0.076749125107888,9.375,0,9.375,0,-2.07455034785342,81,2019-12-21,greedy_tracking,smooth_cloud_service
314.846992194098,194.497185598357,314.846992194098,12415.3963561105,0,0,5637.01788672715,454.03446857762,314.4,314.4,100,314.4,1,1716.22402185729,0.214528002732161,581.374567997115,581.374567997115,0,0,47.6570698311067,16.4124864437889,100,100,0,0,100,0,100,0,0.555100392200984,0.9,0.839604289490027,0.289604289490027,14.5833333333333,0,14.5833333333333,0,-2.02601234998288,82,2019-12-22,greedy_tracking,smooth_cloud_service
241.116100798773,144.700636510051,241.116100798773,9877.42001737901,0,0,3809.21993811157,385.649282040185,328.3,328.3,100,328.3,1,1839.30351331181,0.229912939163976,465.438614075112,465.438614075112,0,0,10.126160325362,2.05302551100524,100,100,0,0,100,0,100,0,0.553815642895643,0.9,0.803784394003818,0.253784394003818,6.25,0,6.25,0,-1.5072982969797,83,2019-12-23,greedy_tracking,smooth_cloud_service
350.306614849078,419.781710605231,350.306614849078,13648.101078405,0,0,6061.39339076629,444.119907666646,372.8,372.8,100,372.8,1,1334.87457252961,0.166859321566201,915.864731724202,915.864731724202,34,1167.99615242283,171.394694210748,99.5796989668289,100,100,0,0,100,0,100,0,0.2,0.542978730435042,0.201124044950848,0.348875955049152,41.6666666666667,0,41.6666666666667,0,-4.37272615213782,84,2019-12-24,greedy_tracking,smooth_cloud_service
414.30139704743,223.33165473641,414.30139704743,15074.4194939228,0,0,7568.92317648709,502.103791097129,265.6,265.6,100,265.6,1,3385.03602367525,0.423129502959407,644.328870263476,644.328870263476,0,0,20.9418827780889,5.0446018640805,100,100,0,0,100,0,100,0,0.416598850719962,0.9,0.4342753691176,0.1157246308824,7.29166666666667,0,7.29166666666667,0,-2.32637140350427,85,2019-12-25,greedy_tracking,smooth_cloud_service
502.997717193222,254.519432766454,502.997717193222,14935.6225114185,0,0,8553.41920091611,572.68581837663,541.3,541.3,100,541.3,1,3365.64389391386,0.420705486739232,645.99155997286,645.99155997286,0,0,54.1064602412853,16.0073393426323,100,100,0,0,100,0,100,0,0.419236718433125,0.9,0.434688281623561,0.115311718376439,12.5,0,12.5,0,-2.65124409131723,86,2019-12-26,greedy_tracking,smooth_cloud_service
563.540220398909,255.398618072248,563.540220398909,14926.8877989468,0,0,8636.5597676725,578.590787577425,414.8,414.8,100,414.8,1,3057.03815104023,0.382129768880029,637.545078772832,637.545078772832,0,0,37.8975811998937,9.90981653256759,100,100,0,0,100,0,100,0,0.488165621159868,0.9,0.492531655128704,0.0574683448712965,9.375,0,9.375,0,-2.66040227158592,87,2019-12-27,greedy_tracking,smooth_cloud_service
490.588911457286,239.012559574172,490.588911457286,14320.5473157058,0,0,8094.25563677541,565.219712510441,717.4,717.4,100,717.4,1,2788.41438447451,0.348551798059313,629.546450896139,629.546450896139,0,0,57.6844305154272,16.3699096196077,100,100,0,0,100,0,100,0,0.553202416101704,0.9,0.603970000302144,0.0539700003021442,9.375,0,9.375,0,-2.48971416223096,88,2019-12-28,greedy_tracking,smooth_cloud_service
334.722521360982,191.695556915717,334.722521360982,11537.0150710604,0,0,5419.67954378344,469.764450371418,1087.2,1087.2,100,1087.2,1,2085.27588567047,0.260659485708809,581.386945333915,581.386945333915,0,0,109.904492509228,41.6062465491415,100,100,0,0,100,0,100,0,0.553305435262155,0.9,0.739054822330486,0.189054822330486,18.75,0,18.75,0,-1.99682871787206,89,2019-12-29,greedy_tracking,smooth_cloud_service
224.021834635775,127.13363730582,224.021834635775,8853.88723289824,0,0,3095.69244070971,349.642180804731,1053.8,1053.8,100,1053.8,1,2156.23462726178,0.269529328407723,444.855946187491,444.855946187491,0,0,65.7900738680742,20.43092824307,100,100,0,0,100,0,100,0,0.550180302463195,0.9,0.720381469280141,0.170381469280141,12.5,0,12.5,0,-1.32430872193562,90,2019-12-30,greedy_tracking,smooth_cloud_service
507.449810383635,501.434400379285,507.449810383635,13810.5037201591,0,0,6622.57633399947,479.531845339756,0,0,,0,,1348.45294816303,0.168556618520379,921.348969888402,921.348969888402,36,1303.657257802,181.919203967727,116.40680815425,100,100,0,0,100,0,100,0,0.2,0.543168478341479,0.203966770497477,0.346033229502523,47.9166666666667,0,47.9166666666667,0,-5.22327500395088,91,2019-12-31,greedy_tracking,smooth_cloud_service
474.320240847318,181.833368420984,474.320240847318,11167.9917945638,0,0,5495.03727090008,492.03450109758,1584.7,1584.7,100,1584.7,1,0,0,699.049714939511,699.049714939511,2,7.85464638226134,163.14318176611,136.501661950054,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.89409758771858,0,2019-10-01,no_battery,workload_shiftable
447.422785938572,175.281816429777,447.422785938572,11436.6829312301,0,0,5134.12216294856,448.917067459204,1639,1639,100,1639,1,0,0,784.030180256241,784.030180256241,14,119.867093412927,168.362922886322,145.193079904615,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.82585225447685,1,2019-10-02,no_battery,workload_shiftable
455.756835600915,185.820594082619,455.756835600915,11222.1295218319,0,0,5857.25016929825,521.937494831384,1694.9,1694.9,100,1694.9,1,0,0,696.265204193998,696.265204193998,3,11.8882721425045,155.973884364275,131.205074813535,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.93563118836062,2,2019-10-03,no_battery,workload_shiftable
500.669598013582,190.681539746384,500.669598013582,11783.7089729392,0,0,5886.54830129449,499.549701610308,939.8,939.8,100,939.8,1,0,0,721.110705994898,721.110705994898,12,72.9174258071421,145.734501397861,128.125799812989,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.98626603902484,3,2019-10-04,no_battery,workload_shiftable
402.027451278723,163.166168169719,402.027451278723,10847.2418576955,0,0,5339.230554412,492.220107604967,1247.3,1247.3,100,1247.3,1,0,0,621.263594871669,621.263594871669,0,0,123.367014072036,100.002072799166,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.69964758510124,4,2019-10-05,no_battery,workload_shiftable
265.368146865294,119.204539043633,265.368146865294,8375.08716408476,0,0,3955.41324664097,472.283233493155,1325.1,1325.1,100,1325.1,1,0,0,444.345364885211,444.345364885211,0,0,117.661604370608,88.6840112749941,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.24171394837117,5,2019-10-06,no_battery,workload_shiftable
235.828809813195,111.550614405964,235.828809813195,5838.02338160503,38.6872157470294,38.6872157470294,3144.35875845991,538.599891252138,1989.8,1951.11278425297,98.0557234019987,1951.11278425297,0.980557234019987,0,0,528.853693070255,528.853693070255,0,0,174.97460927781,137.675838932408,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.16198556672879,6,2019-10-07,no_battery,workload_shiftable
390.015084629177,167.584303402185,390.015084629177,11620.2716293717,0,0,5127.3731426087,441.243828556351,779.3,779.3,100,779.3,1,0,0,732.354917477812,732.354917477812,4,24.7510634514507,168.141382295139,143.635957348193,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.74566982710609,7,2019-10-08,no_battery,workload_shiftable
397.57097631393,162.493006420499,397.57097631393,11604.7157615,0,0,5012.61345344325,431.946249823126,1103.7,1103.7,100,1103.7,1,0,0,711.113740088315,711.113740088315,3,16.7088457023126,146.331397668905,130.955194899529,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.69263548354687,8,2019-10-09,no_battery,workload_shiftable
341.309887834686,144.92618532096,341.309887834686,11267.5244443221,0,0,4334.37776370725,384.678798357648,1621.7,1621.7,100,1621.7,1,0,0,718.914324149938,718.914324149938,8,35.5547695034795,156.208073781558,136.151283087933,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.50964776376,9,2019-10-10,no_battery,workload_shiftable
243.003319765763,120.561135356056,243.003319765763,10850.471136397,0,0,3451.02561419594,318.053066158552,1678,1678,100,1678,1,0,0,710.850348917117,710.850348917117,7,27.7222925729511,170.828970894903,148.590051048728,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.25584515995892,10,2019-10-11,no_battery,workload_shiftable
223.5247115173,116.027441370274,223.5247115173,9353.33229316158,0,0,3647.85867294957,390.006316317511,2333.3,2333.3,100,2333.3,1,0,0,596.647776783714,596.647776783714,0,0,150.602512391723,121.565856247646,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.20861918094035,11,2019-10-12,no_battery,workload_shiftable
136.29646617289,98.1479948771965,136.29646617289,7316.3679193067,58.9236113250076,58.9236113250076,2777.5438630087,379.634252082815,2325.2,2266.27638867499,97.4658691155596,2266.27638867499,0.974658691155596,0,0,531.004368433584,531.004368433584,0,0,194.091074143829,157.373688134856,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.02237494663746,12,2019-10-13,no_battery,workload_shiftable
172.677978780712,99.3025365276704,172.677978780712,5625.57211649593,489.470843111289,489.470843111289,2629.2868021228,467.381227664456,2654.2,2164.72915688871,81.558629978476,2164.72915688871,0.81558629978476,0,0,479.994026167589,479.994026167589,0,0,201.103602905908,159.381414336568,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.03440142216323,13,2019-10-14,no_battery,workload_shiftable
440.326778503644,191.901071358185,440.326778503644,10263.4454745555,0,0,5604.37116362565,546.051633198584,2018.2,2018.2,100,2018.2,1,0,0,678.390310458616,678.390310458616,2,0.838654056670464,190.281806416382,167.529571767256,0,0,1,0,0,112.367034349557,0,158.361197757667,0.55,0.55,0.55,0,0,0,0,0,-1.99896949331442,14,2019-10-15,no_battery,workload_shiftable
414.86548609824,166.820675216865,414.86548609824,10851.8214965712,0,0,5162.88057459877,475.761656808496,1613.7,1613.7,100,1613.7,1,0,0,707.95068577412,707.95068577412,3,12.3261201442716,143.490818616085,127.925390558712,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.73771536684235,15,2019-10-16,no_battery,workload_shiftable
470.401906596859,194.910359968593,470.401906596859,10923.4721965611,0,0,5696.18763946013,521.463096802994,1563.5,1563.5,100,1563.5,1,0,0,673.662576921843,673.662576921843,0,0,156.736095160299,135.584068373722,0,0,1,0,0,167.185420079176,0,234.079175431642,0.55,0.55,0.55,0,0,0,0,0,-2.03031624967285,16,2019-10-17,no_battery,workload_shiftable
357.527145772682,147.942097262119,357.527145772682,10503.1287634462,0,0,4517.75317524651,430.134036913796,1555.2,1555.2,100,1555.2,1,0,0,689.372405183957,689.372405183957,2,3.79492786227192,148.410397705669,125.502173919842,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.54106351314707,17,2019-10-18,no_battery,workload_shiftable
346.28069162729,136.693894002712,346.28069162729,10467.5963039733,0,0,4636.64752104858,442.952458845646,908,908,100,908,1,0,0,569.758351959584,569.758351959584,0,0,85.3263048526279,68.861587556638,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.42389472919492,18,2019-10-19,no_battery,workload_shiftable
269.018845161751,129.733709505622,269.018845161751,7769.37930428155,0,0,4329.11800579084,557.202555859919,1416.7,1416.7,100,1416.7,1,0,0,493.957424166828,493.957424166828,0,0,133.437074483977,100.236497786075,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.35139280735023,19,2019-10-20,no_battery,workload_shiftable
277.374501019111,112.04624794922,277.374501019111,6453.78823057929,0,0,3670.62737502316,568.755472581363,1177.4,1177.4,100,1177.4,1,0,0,404.150965285209,404.150965285209,0,0,96.3214043773903,75.7009059802779,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.16714841613771,20,2019-10-21,no_battery,workload_shiftable
485.875140605977,197.729470008209,485.875140605977,10582.7493826998,0,0,6069.12154693471,573.491946890117,1432.6,1432.6,100,1432.6,1,0,0,640.568443993081,640.568443993081,0,0,141.803615998323,119.38229699424,0,0,1,0,0,140.224259771526,0,199.555856010455,0.55,0.55,0.55,0,0,0,0,0,-2.05968197925218,21,2019-10-22,no_battery,workload_shiftable
461.198127445256,194.34600026253,461.198127445256,10881.1631401021,0,0,6135.96044517079,563.906667528674,1354.2,1354.2,100,1354.2,1,0,0,794.979127775388,794.979127775388,8,111.366306695552,156.67590374504,135.251820335188,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-2.02443750273469,22,2019-10-23,no_battery,workload_shiftable
398.530005276086,178.68414110461,398.530005276086,11046.3203023513,0,0,5657.06279057241,512.121922570744,1279.8,1279.8,100,1279.8,1,0,0,741.77912631281,741.77912631281,12,67.3882762280891,163.666798106644,140.183357270605,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.86129313650635,23,2019-10-24,no_battery,workload_shiftable
364.176514646768,153.055025619429,364.176514646768,10517.3279402326,0,0,4512.32380337495,429.037092787956,1652.4,1652.4,100,1652.4,1,0,0,706.39084550831,706.39084550831,4,22.5394109461949,168.650848729745,146.097342470257,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.59432318353572,24,2019-10-25,no_battery,workload_shiftable
183.987374350435,98.6657082885547,183.987374350435,9516.2280413085,0,0,2979.50834921253,313.097619800506,2015.9,2015.9,100,2015.9,1,0,0,600.473645744496,600.473645744496,0,0,145.748716759679,121.248193087992,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.02776779467244,25,2019-10-26,no_battery,workload_shiftable
193.723867676215,90.3161567124376,193.723867676215,8074.21611043344,0,0,2840.42635503406,351.78973614091,1225.4,1225.4,100,1225.4,1,0,0,529.933225740224,529.933225740224,0,0,117.777941721543,88.8604471199769,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.940793299087892,26,2019-10-27,no_battery,workload_shiftable
255.722088187396,104.090461423585,255.722088187396,6136.21278443223,0,0,3221.12271420885,524.936606237148,1398.4,1398.4,100,1398.4,1,0,0,420.462966086191,420.462966086191,0,0,121.671400780854,90.2290759000162,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.08427563982901,27,2019-10-28,no_battery,workload_shiftable
