controller,seed,daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward
no_battery,0,500.77457745881946,191.03821494003088,500.77457745881946,11112.297372951889,0.0,0.0,5594.443022107294,503.44612228651846,1402.6000000000001,1402.6000000000001,99.99999999999999,1402.6000000000001,0.9999999999999999,0.0,0.0,794.4698252557835,794.4698252557835,15.0,164.4198886387777,177.38744079685176,146.8357800129895,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.9899814056253218
no_battery,0,462.33383846090874,178.97918818222155,462.33383846090874,11704.602163461263,0.0,0.0,5809.1665543048075,496.3147378421388,497.19999999999993,497.19999999999993,100.0,497.19999999999993,1.0,0.0,0.0,759.4973055579129,759.4973055579129,6.0,47.44740476438355,117.67869483926474,100.75182832955879,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.8643665435648078
no_battery,0,417.77733619294145,170.1743282136764,417.77733619294145,11047.775661118914,0.0,0.0,5565.429469403773,503.76018124539905,649.0999999999999,649.0999999999999,100.0,649.0999999999999,1.0,0.0,0.0,674.8804354786224,674.8804354786224,0.0,0.0,121.13148716241581,105.1401675511831,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.772649252225796
no_battery,0,336.61418686934064,138.15651494693407,336.61418686934064,9173.545116944408,0.0,0.0,4677.502157355355,509.89035293624545,405.4,405.4,100.0,405.4,1.0,0.0,0.0,483.5657207749684,483.5657207749684,0.0,0.0,92.64241123235408,79.60661311612323,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.4391303640305633
no_battery,0,295.41093049207706,110.75944386868802,295.41093049207706,7267.891557494421,0.0,0.0,3538.4741373046822,486.86391497626556,584.7,584.7,100.0,584.7,1.0,0.0,0.0,412.88471390158577,412.88471390158577,0.0,0.0,90.22603212410851,76.5717219197435,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.1537442069655002
no_battery,0,603.9396928624487,265.57444026513315,603.9396928624487,11915.177008163668,0.0,0.0,6371.079136651462,534.7028526967183,733.5,733.5,100.0,733.5,1.0,0.0,0.0,788.3637528766355,788.3637528766355,24.0,316.30357695516363,178.21891535892627,137.80113877605825,0.0,0.0,1.0,0.0,0.0,299.3379153661884,0.0,527.9582956564457,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.76640041942847
no_battery,0,664.5372359900176,247.85150156002584,664.5372359900176,12403.143889974152,0.0,0.0,7837.598488216767,631.9041815319214,433.79999999999995,433.79999999999995,100.0,433.79999999999995,1.0,0.0,0.0,833.0484558166872,833.0484558166872,21.0,301.12440785806064,136.9333095876809,116.73078581604345,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.5817864745836023
no_battery,0,644.6668102526355,245.9085328560364,644.6668102526355,12783.585106234445,0.0,0.0,7633.809180169108,597.1571446296521,384.09999999999997,384.09999999999997,100.00000000000001,384.09999999999997,1.0000000000000002,0.0,0.0,801.7018396740541,801.7018396740541,27.0,481.0785159513616,146.1183786612017,127.14838770202131,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.561547217250379
no_battery,0,527.4802812236987,212.84597148313003,527.4802812236987,12167.137032215389,0.0,0.0,6567.5683292506,539.7792686859202,593.2,593.2,100.0,593.2,1.0,0.0,0.0,805.5730425219309,805.5730425219309,22.0,312.857451733406,156.64820593246674,139.27737721992318,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.2171455362826045
no_battery,0,346.362247591617,143.0116332271329,346.362247591617,11342.066918009597,0.0,0.0,4456.092719639755,392.88189285535867,950.6000000000001,950.6000000000001,100.0,950.6000000000001,1.0,0.0,0.0,690.6397423445828,690.6397423445828,1.0,3.54246918306427,136.546283927855,115.59677479414586,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.4897045127826345
