scenario,controller,seed,daily_cost_EUR,carbon_emissions_kgCO2,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,battery_throughput_kWh,equivalent_full_cycles,terminal_SOC_error,mean_daily_peak_import_kW,physical_projection_fraction_pct,service_coaching_fraction_pct,DR_interval_compliance_pct,DR_event_compliance_pct,DR_violation_energy_kWh,DR_max_violation_kW,horizon_max_grid_import_kW,mean_daily_DR_violation_energy_kWh,mean_daily_max_DR_violation_kW,mean_daily_DR_interval_compliance_pct,mean_daily_DR_event_compliance_pct,secondary_daily_average_DR_compliance_pct,test_days
low_it_load,proposed_residual_safesac,4,324.6151318234338,4243.910564582303,116.93665619661171,104.5298109712762,2385.4220706905003,0.2981777588363125,0.15543821418754544,536.2877668946945,9.103260869565217,0.6680253623188406,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,proposed_residual_safesac,5,322.6646864153341,4239.284660539013,121.89278654695887,108.06622328312717,2532.6070613416437,0.3165758826677054,0.1520304468945514,571.5616933145986,9.295742753623188,1.358695652173913,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
high_it_load,no_battery,0,528.4071350310276,6838.564060859965,214.100273562197,170.84985797358505,0.0,0.0,0.0,890.1138621203571,0.0,0.0,0.0,0.0,13899.323134205843,574.6663059059015,1267.0303052629702,151.07959928484613,87.76870376551177,82.6086956521739,82.6086956521739,82.6086956521739,92
high_it_load,rule_based,0,487.9826363617889,6344.891637080462,229.57063962621757,185.74066407154695,1018.1854263714401,0.12727317829643,0.2656964880439083,887.9264187242723,29.947916666666675,0.0,20.3125,0.0,10548.968192543323,574.6663059059015,1267.0303052629702,114.66269774503613,76.22428676700882,86.1413043478261,82.6086956521739,86.1413043478261,92
high_it_load,tou_self_consumption,0,488.31414665771104,6439.067966240761,236.79114035502832,190.47292481170078,1004.753252124516,0.12559415651556452,0.24719907573410432,893.2757323112945,19.293478260869566,0.0,3.125,0.0,13018.004979710997,574.6663059059015,1267.0303052629702,141.50005412729345,82.98833843745692,83.15217391304348,82.6086956521739,83.15217391304348,92
high_it_load,carbon_aware,0,507.9420868874364,6646.208306688006,254.96981317791776,204.84061775681607,1671.4421149754587,0.20893026437193232,0.2970966589391218,965.0375472496041,35.19021739130435,0.0,32.8125,0.0,6187.176471597204,574.6663059059015,1545.6767482059333,67.25191816953483,53.60703331571194,88.31521739130434,82.6086956521739,88.31521739130434,92
high_it_load,greedy_tracking,0,481.04884652247637,6211.890922979885,138.8588979954432,76.73944738246428,2258.6499012290187,0.2823312376536274,0.33699404346304546,841.4291332086212,27.162590579710148,0.0,10.15625,0.0,11892.60177654097,574.6663059059015,1267.0303052629702,129.2674106145758,87.39759501212885,84.375,82.6086956521739,84.375,92
high_it_load,direct_safesac,1,494.3650070006897,6430.405785451652,147.14121846690608,118.56188369983091,2633.0590321580776,0.3291323790197597,0.21967638556251987,780.1152357758218,19.463315217391305,31.012228260869566,89.84375,68.75,1172.1724045995302,574.6663059059015,1267.0303052629702,12.741004397820978,24.523264038831652,98.2336956521739,94.56521739130434,98.2336956521739,92
high_it_load,direct_safesac,2,496.5688061981604,6444.158367417682,187.6135853713225,158.1110122635407,2874.887886697537,0.35936098583719217,0.22543059587331934,818.5529853203658,52.80797101449276,40.03623188405797,75.0,31.25,3172.5775365064405,574.6663059059015,1267.0303052629702,34.484538440287395,57.17424319234513,95.65217391304348,88.04347826086956,95.65217391304348,92
high_it_load,direct_safesac,3,494.5709256949207,6356.346849109488,194.38481360572513,161.1145874202369,2847.8426479627965,0.35598033099534954,0.2776684894842189,853.3737148637839,49.150815217391305,39.75317028985508,52.34375,6.25,6348.055671663968,574.6663059059015,1267.0303052629702,69.00060512678223,75.9924235761602,91.71195652173913,83.69565217391305,91.71195652173913,92
