controller,seed,daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward
direct_safesac,1,443.6126334979631,199.50532249813227,443.6126334979631,10216.4073480011,39.363725848939296,39.363725848939296,5788.236997536536,566.5628630860181,1354.2,1354.2,100.0,1354.2,1.0,2559.6690617501736,0.3199586327187717,611.5215362399692,611.5215362399692,0.0,0.0,123.03465469573077,94.37233802934293,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.34201464024372397,0.6335262816889504,0.34201464024372397,0.20798535975627608,3.125,0.0,3.125,0.0,-2.0781804426888777
direct_safesac,1,395.4468431307734,186.76419146813072,395.4468431307734,10407.247927527493,17.493723980607058,17.493723980607058,5436.784585582515,522.403677076055,1279.8000000000002,1279.8000000000002,100.0,1279.8000000000002,1.0,2584.0094961225986,0.3230011870153248,654.7128498837019,654.7128498837019,0.0,0.0,118.16349400456821,93.6266450759892,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.35407918758837437,0.6256488124452728,0.35407918758837437,0.19592081241162568,5.208333333333334,0.0,5.208333333333334,0.0,-1.9454603277930282
direct_safesac,1,357.31335496737125,160.92936433647995,357.31335496737125,9849.041806502602,0.0,0.0,4290.950821893162,435.6719065869089,1652.3999999999999,1652.3999999999999,100.00000000000001,1652.3999999999999,1.0000000000000002,2840.1479691267014,0.3550184961408377,626.3168703968935,626.3168703968935,0.0,0.0,121.26185425070199,102.32468758659472,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3466473120901933,0.7011292436699335,0.3466473120901933,0.20335268790980676,1.0416666666666665,0.0,1.0416666666666665,0.0,-1.676347545171666
direct_safesac,1,170.60868320657366,114.09661701145392,170.60868320657366,9047.617586437282,0.0,0.0,2853.4270667403,315.3788319941477,2015.9,2015.9,100.0,2015.9,1.0,3496.4121513068676,0.43705151891335847,648.3762445749248,648.3762445749248,0.0,0.0,111.92430439318477,94.61006793946088,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3899485612900828,0.8428292716534708,0.3899485612900828,0.16005143870991723,1.0416666666666665,0.0,1.0416666666666665,0.0,-1.1885064272026449
direct_safesac,1,189.125063251952,100.11332839534252,189.125063251952,7755.565546523687,0.0,0.0,2696.693299367467,347.7107224728722,1225.4,1225.4,100.0,1225.4,1.0,2867.3759065568447,0.3584219883196056,599.8341453342935,599.8341453342935,0.0,0.0,78.96448578351733,66.90346284844576,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.4327943195858481,0.8025685541160207,0.4327943195858481,0.11720568041415197,0.0,0.0,0.0,0.0,-1.042847170784818
direct_safesac,1,237.10713564615213,115.06694287844101,237.10713564615213,5508.729223800852,0.0,0.0,2903.8593072084414,527.1377824602656,1398.4,1398.4,100.0,1398.4,1.0,2538.772279769182,0.3173465349711478,384.67018703692514,384.67018703692514,0.0,0.0,97.72999016238411,71.94884962136547,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3597381324139673,0.6670399780115606,0.3597381324139673,0.19026186758603275,6.25,0.0,6.25,0.0,-1.1986139883170939
direct_safesac,1,497.5802407486154,208.41083669507418,497.5802407486154,10190.085778447741,7.6432177800622725,7.6432177800622725,5961.694276035584,585.0484878787479,1187.9,1187.9,100.0,1187.9,1.0,2524.1315349504403,0.315516441868805,667.0460738763268,667.0460738763268,0.0,0.0,124.44475186042403,101.39580762158448,100.0,100.0,1.0,1.0,100.0,0.0,100.0,0.0,0.36398103503176155,0.6745622904922225,0.36398103503176155,0.1860189649682385,4.166666666666666,8.333333333333332,4.166666666666666,8.333333333333332,-2.1709462155736894
direct_safesac,1,485.2079379287413,207.80390980221557,485.2079379287413,10029.941778034667,12.253175166811744,12.253175166811744,5871.700059806126,585.4171629056721,1584.0,1584.0,100.0,1584.0,1.0,2674.600627273321,0.33432507840916514,585.81155816022,585.81155816022,0.0,0.0,125.85737232752928,102.09092787682418,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.3356065932881869,0.6574826169955101,0.3356065932881869,0.21439340671181312,2.083333333333333,0.0,2.083333333333333,0.0,-2.1646240604397455
direct_safesac,1,422.941658369882,191.78976875870256,422.941658369882,9704.219454360831,13.364541088997115,13.364541088997115,5294.601816534985,545.5979062958768,2027.8999999999999,2027.8999999999999,100.0,2027.8999999999999,1.0,2725.1228995621204,0.3406403624452651,615.998691152915,615.998691152915,0.0,0.0,130.38877125582775,108.18337283419343,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.34116834140578756,0.658624100971869,0.34116834140578756,0.2088316585942125,1.0416666666666665,0.0,1.0416666666666665,0.0,-1.9978100912364851
direct_safesac,1,336.670658379404,167.18066868402394,336.670658379404,10526.407543566496,8.276601513150553,8.276601513150553,4870.360048704321,462.68017161096674,757.2,757.2,100.0,757.2,1.0,2564.023841289771,0.32050298016122136,676.4698656123257,676.4698656123257,0.0,0.0,118.81597947051328,88.6852148516736,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.340108559325738,0.6456811985270563,0.340108559325738,0.20989144067426202,1.0416666666666665,1.0416666666666665,1.0416666666666665,1.0416666666666665,-1.7414652987919161
