scenario,controller,seeds,deterministic,daily_cost_EUR_mean,daily_cost_EUR_std_across_seeds,carbon_emissions_kgCO2_mean,carbon_emissions_kgCO2_std_across_seeds,VPP_tracking_RMSE_kW_mean,VPP_tracking_RMSE_kW_std_across_seeds,VPP_tracking_MAE_kW_mean,VPP_tracking_MAE_kW_std_across_seeds,battery_throughput_kWh_mean,battery_throughput_kWh_std_across_seeds,equivalent_full_cycles_mean,equivalent_full_cycles_std_across_seeds,terminal_SOC_error_mean,terminal_SOC_error_std_across_seeds,mean_daily_peak_import_kW_mean,mean_daily_peak_import_kW_std_across_seeds,horizon_max_grid_import_kW_mean,horizon_max_grid_import_kW_std_across_seeds,physical_projection_fraction_pct_mean,physical_projection_fraction_pct_std_across_seeds,service_coaching_fraction_pct_mean,service_coaching_fraction_pct_std_across_seeds,mean_daily_DR_interval_compliance_pct_mean,mean_daily_DR_interval_compliance_pct_std_across_seeds,mean_daily_DR_event_compliance_pct_mean,mean_daily_DR_event_compliance_pct_std_across_seeds,pooled_DR_active_interval_compliance_pct_mean,pooled_DR_active_interval_compliance_pct_std_across_seeds,pooled_DR_event_compliance_pct_mean,pooled_DR_event_compliance_pct_std_across_seeds,mean_daily_DR_violation_energy_kWh_mean,mean_daily_DR_violation_energy_kWh_std_across_seeds,mean_daily_max_DR_violation_kW_mean,mean_daily_max_DR_violation_kW_std_across_seeds,full_quarter_DR_violation_energy_kWh_mean,full_quarter_DR_violation_energy_kWh_std_across_seeds,full_quarter_max_DR_violation_kW_mean,full_quarter_max_DR_violation_kW_std_across_seeds
hot_day_cooling_stress,rule_based,1,True,377.295447985587,0.0,4933.42330304019,0.0,192.663970538428,0.0,153.914705929368,0.0,1045.63644193914,0.0,0.130704555242393,0.0,0.265499946553776,0.0,711.761456629877,0.0,1013.62424421038,0.0,30.0724637681159,0.0,0.0,0.0,86.41304347826087,0.0,83.69565217391305,0.0,21.875,0.0,6.25,0.0,65.75042587642236,0.0,43.65687704192192,0.0,6049.039180630858,0.0,356.40551977989185,0.0
hot_day_cooling_stress,tou_self_consumption,1,True,378.894527461019,0.0,5057.50607935672,0.0,197.646378934121,0.0,153.755037347492,0.0,1032.38356630994,0.0,0.129047945788742,0.0,0.252794354301334,0.0,726.802862170395,0.0,1013.62424421038,0.0,19.429347826087,0.0,0.0,0.0,83.69565217391305,0.0,83.69565217391305,0.0,6.25,0.0,6.25,0.0,82.22843641680416,0.0,50.34152945093845,0.0,7565.016150345982,0.0,356.40551977989185,0.0
hot_day_cooling_stress,carbon_aware,1,True,396.323298638186,0.0,5226.17174072364,0.0,206.883863637194,0.0,169.061879444443,0.0,1671.44211497546,0.0,0.208930264371932,0.0,0.297096658939122,0.0,802.132481873806,0.0,1296.54139856475,0.0,35.1902173913044,0.0,0.0,0.0,91.9836956521739,0.0,89.1304347826087,0.0,53.90625,0.0,37.5,0.0,36.30791879357674,0.0,26.224592913727953,0.0,3340.32852900906,0.0,356.40551977989185,0.0
hot_day_cooling_stress,greedy_tracking,1,True,409.608737420096,0.0,5350.85415593084,0.0,48.160833833567,0.0,19.3356621196879,0.0,2585.72742854626,0.0,0.323215928568282,0.0,0.155954321408236,0.0,543.150051462498,0.0,996.541398564747,0.0,10.643115942029,0.0,0.0,0.0,87.63586956521739,0.0,82.6086956521739,0.0,28.90625,0.0,0.0,0.0,38.7674856605445,0.0,25.447688408546604,0.0,3566.608680770094,0.0,333.5112852757579,0.0
hot_day_cooling_stress,direct_safesac,5,False,398.961871787016,5.55468823857749,5140.4897685586,67.6940219050629,158.451666489001,26.5599110840005,131.808890523549,23.3170421298187,2890.12063070875,259.876670671044,0.361265078838594,0.0324845838338805,0.158265515481028,0.0258071541269437,668.681998623404,28.9391870523458,668.681998623404,28.9391870523458,40.8967391304348,19.1520219314977,18.8586956521739,5.2453358802908,99.70108695652175,0.29455819821574325,98.04347826086958,1.417217914174489,98.28125,1.6937096397405311,88.75,8.14900300650331,0.8996959816890489,1.4781348315768097,2.331548670643193,3.25076064597867,82.77203031539247,135.98840450506646,141.14466599768,175.62706537542417
hot_day_cooling_stress,residual_sac,5,False,390.667201188506,5.2560317603068,5049.74247632053,64.9378848992398,87.6044552267371,5.11989756565233,76.7259408678381,5.25793274314124,2827.98510846944,251.061581612163,0.353498138558681,0.0313826977015204,0.192132110635055,0.0353841148344903,576.618387008046,18.7348454893877,576.618387008046,18.7348454893877,0.289855072463768,0.149052828204384,5.91711956521739,1.23626580120764,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hot_day_cooling_stress,proposed_residual_safesac,5,False,393.317992783943,2.97407917359833,5095.53834089696,37.886732214112,80.3235067257947,3.9222553605496,69.1957275903006,4.51933950985612,2741.96428171876,268.143840002696,0.342745535214845,0.033517980000337,0.165317852991021,0.0199879255835678,572.401030901464,14.777889240691,572.401030901464,14.777889240691,0.439311594202899,0.278426728137488,5.33740942028985,0.676065819105283,99.97282608695653,0.06076271677988532,99.78260869565217,0.4861017342390825,99.84375,0.34938562148434216,98.75,2.7950849718747373,0.0058009558929422445,0.012971331711096852,0.023203823571768978,0.05188532684438741,0.5336879421506865,1.1933625174209104,2.134751768602746,4.7734500696836415
dr_coincident_high_load,no_battery,1,True,421.981436831118,0.0,5452.96047315249,0.0,162.24670631785,0.0,132.415999355695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.46442305408,0.0,1137.99520000024,0.0,0.0,0.0,0.0,0.0,82.6086956521739,0.0,82.6086956521739,0.0,0.0,0.0,0.0,0.0,151.07959928484613,0.0,87.76870376551177,0.0,13899.323134205843,0.0,574.6663059059015,0.0
dr_coincident_high_load,rule_based,1,True,383.4211993521,0.0,4994.32196660267,0.0,199.083286506817,0.0,157.995050833231,0.0,1045.63644193914,0.0,0.130704555242393,0.0,0.265499946553776,0.0,740.522770632231,0.0,1137.99520000024,0.0,30.0724637681159,0.0,0.0,0.0,86.1413043478261,0.0,82.6086956521739,0.0,20.3125,0.0,0.0,0.0,114.66269774503613,0.0,76.22428676700882,0.0,10548.968192543323,0.0,574.6663059059015,0.0
dr_coincident_high_load,tou_self_consumption,1,True,385.058742841027,0.0,5118.98656542424,0.0,205.438351974853,0.0,158.839581957123,0.0,1033.82986176069,0.0,0.129228732720086,0.0,0.253137849470887,0.0,755.602491011648,0.0,1137.99520000024,0.0,19.429347826087,0.0,0.0,0.0,83.15217391304348,0.0,82.6086956521739,0.0,3.125,0.0,0.0,0.0,141.50005412729345,0.0,82.98833843745692,0.0,13018.004979710997,0.0,574.6663059059015,0.0
dr_coincident_high_load,carbon_aware,1,True,402.452726273874,0.0,5287.19608577339,0.0,211.51970773273,0.0,171.169196411224,0.0,1671.44211497546,0.0,0.208930264371932,0.0,0.297096658939122,0.0,825.112651855433,0.0,1454.41003424365,0.0,35.1902173913044,0.0,0.0,0.0,88.31521739130434,0.0,82.6086956521739,0.0,32.8125,0.0,0.0,0.0,67.25191816953483,0.0,53.60703331571194,0.0,6187.176471597204,0.0,574.6663059059015,0.0
dr_coincident_high_load,greedy_tracking,1,True,413.03245806239,0.0,5384.78643718098,0.0,54.6930652179083,0.0,22.2497421866405,0.0,2643.99022977006,0.0,0.330498778721257,0.0,0.171684571111452,0.0,562.8893294726,0.0,1137.99520000024,0.0,10.9941123188406,0.0,0.0,0.0,88.04347826086956,0.0,82.6086956521739,0.0,31.25,0.0,0.0,0.0,72.36733844501734,0.0,41.74683374503431,0.0,6657.795136941594,0.0,547.6318339677791,0.0
dr_coincident_high_load,direct_safesac,5,False,403.377234570495,5.50156859356911,5190.17514829863,65.2112116769565,162.284612614657,26.372984177409,134.285310431029,22.8815254315091,2944.65134580623,232.218022211775,0.368081418225778,0.0290272527764718,0.163471417394791,0.0242802643762405,699.939720424909,35.0687819801796,699.939720424909,35.0687819801796,41.7685688405797,18.4808796975136,19.5516304347826,4.74606024742254,97.9891304347826,1.6315666361171814,91.52173913043478,5.616526383810357,88.4375,9.381508157673798,51.25,32.29502670690953,13.18754502517292,11.586892347250117,29.174576437160045,24.16620704954696,1213.2541423159084,1065.9940959470107,450.78416045037454,236.23345604052872
dr_coincident_high_load,residual_sac,5,False,393.285825868158,4.53526950228544,5080.51297381175,57.0853366305895,91.6894753307185,6.24524240917961,79.4164515243692,5.79413810170743,2901.30775639738,251.754389595396,0.362663469549672,0.0314692986994245,0.205660000225186,0.0311889722617936,601.141628325824,18.4176780840206,601.141628325824,18.4176780840206,1.35416666666667,0.479743893063132,6.40851449275362,1.14667549570732,99.53804347826087,0.4567319650535743,97.3913043478261,2.617737951911372,97.34375,2.6262087990580643,85.0,15.051993223490369,2.7648955803829827,2.792352127845393,6.999965404640697,7.440874132136657,254.3703933952344,256.8963957617762,328.901147415396,299.50986867139864
dr_coincident_high_load,proposed_residual_safesac,5,False,395.970966802906,3.43913571781119,5127.33426167346,41.9063570582623,84.9371373253969,3.81534583263065,72.0538912706468,4.48538587631493,2821.64713227043,274.544695720954,0.352705891533804,0.0343180869651193,0.178825949784161,0.0216416250694921,598.693965059269,15.4608502493123,598.693965059269,15.4608502493123,1.57608695652174,0.443343499375319,5.77445652173913,0.674043300096794,99.375,0.72915260135863,96.95652173913044,3.206061131250573,96.40625,4.192627457812105,82.5,18.434851504690783,3.7416746292866003,4.832479507242077,9.095642751076669,11.209917416033152,344.23406589436723,444.58811466627105,406.3929516950899,196.47924862018587
