daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward,day_index,date,controller
450.909866297728,414.411051715603,450.909866297728,11934.445324677,6.60379630432359,6.60379630432359,5447.28754538073,456.434077762901,329.9,329.9,100,329.9,1,1330,0.16625,846.615644153015,846.615644153015,25,518.269668998309,228.485599714577,173.004639637492,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,6.25,0,6.25,0,-4.3167817887042,57,2019-11-27,rule_based
358.597656509701,278.697592664228,358.597656509701,11908.033254324,0.0571368603223732,0.0571368603223732,4263.30789388878,358.019481709183,496.1,496.1,100,496.1,1,1330,0.16625,828.355250291857,828.355250291857,22,392.03450912091,178.291653879233,147.433377373534,87.5,87.5,1,0,0,41.512231291885,87.5,10.3780578229712,0.2,0.55,0.2,0.35,3.125,0,3.125,0,-2.90309992358571,58,2019-11-28,rule_based
488.66449130184,417.358778874129,488.66449130184,11834.7240318885,0,0,5210.98935313999,440.313550117355,614.3,614.3,100,614.3,1,1330,0.16625,798.225673799453,798.225673799453,19,394.279306597917,199.105100880503,164.080070410606,0,0,1,0,0,324.054978052127,0,481.673140024788,0.2,0.55,0.2,0.35,27.0833333333333,0,27.0833333333333,0,-4.34748727993884,59,2019-11-29,rule_based
450.707785514268,350.319282763485,450.707785514268,10617.9193305661,0,0,5906.81944507688,556.30667941437,935.5,935.5,100,935.5,1,1330,0.16625,753.096224906765,753.096224906765,9,84.376352515667,175.049508616906,148.549251915452,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,32.2916666666667,0,32.2916666666667,0,-3.64915919545297,60,2019-11-30,rule_based
375.915387540403,542.432130230886,375.915387540403,8656.55919499733,0,0,5089.23803399207,587.905415922432,426.3,426.3,100,426.3,1,1330,0.16625,541.97927261816,541.97927261816,0,0,192.779077410955,133.354998335435,100,100,0,0,100,0,100,0,0.2,0.530263157894737,0.2,0.35,84.375,0,84.375,0,-5.65033468990506,61,2019-12-01,rule_based
306.690994239867,406.263280276387,306.690994239867,6975.07906973953,441.258532443053,441.258532443053,3698.29527835305,530.215534673667,616.6,616.6,100,616.6,1,1330,0.16625,442.859936784775,442.859936784775,0,0,214.410556594952,139.438205086187,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,50,0,50,0,-4.2319091695457,62,2019-12-02,rule_based
605.15783874469,652.873707305307,605.15783874469,11692.6462371601,0,0,6313.8065288486,539.980976144037,679,679,100,679,1,1330,0.16625,852.314694461524,852.314694461524,28,604.377856682562,199.133498839931,157.898153758779,0,0,1,0,0,317.590948719075,0,512.283455060382,0.2,0.530263157894737,0.2,0.35,66.6666666666667,0,66.6666666666667,0,-6.80076778443029,63,2019-12-03,rule_based
575.856494989121,522.931195084589,575.856494989121,11690.352463308,57.9853203566356,57.9853203566356,6401.80744466077,547.61457918004,1164.1,1164.1,100,1164.1,1,1330,0.16625,896.310347577287,896.310347577287,30,707.347037187767,271.147658337549,216.697758898494,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,50,0,50,0,-5.44719994879781,64,2019-12-04,rule_based
490.504914750906,565.215936150306,490.504914750906,12425.1180438842,92.928592726165,92.928592726165,6020.64387669727,484.554259801235,916.3,916.3,100,916.3,1,1330,0.16625,912.118271702812,912.118271702812,30,1061.21569066553,270.107927203847,210.499946078961,0,0,1,0,0,339.253369310989,0,534.825659545437,0.2,0.55,0.2,0.35,25,0,25,0,-5.88766600156568,65,2019-12-05,rule_based
365.12230040026,287.125057634895,365.12230040026,12147.3741385472,0,0,4349.04518750644,358.023482104303,617.4,617.4,100,617.4,1,1330,0.16625,900.595676213686,900.595676213686,17,494.936824973564,178.971850069175,146.623019278466,87.5,87.5,1,0,0,4.68414862752348,87.5,1.17103715688087,0.2,0.55,0.2,0.35,3.125,0,3.125,0,-2.99088601703015,66,2019-12-06,rule_based
343.694792055911,138.593386449029,343.694792055911,12915.2735511695,0,0,4213.96425855478,326.27758458691,380,380,100,380,1,0,0,765.545475856274,765.545475856274,21,223.83111634695,123.571655505541,110.320649858054,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.44368110884405,67,2019-12-07,rule_based
23.7339204267613,72.6792157178592,23.7339204267613,10195.5828072755,0,0,2756.32294841285,270.344815055198,476.1,476.1,100,476.1,1,0,0,568.805564863188,568.805564863188,0,0,117.693701003149,96.1135415961389,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.7570751637277,68,2019-12-08,rule_based
213.659604637484,95.063829894469,213.659604637484,8061.29017645627,0,0,3092.78234407475,383.658481009344,584.2,584.2,100,584.2,1,0,0,445.568578245231,445.568578245231,0,0,100.605279392684,82.4158122818121,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.990248228067385,69,2019-12-09,rule_based
457.554933633779,552.500977141533,457.554933633779,12145.7636355992,0,0,5315.23480324858,437.620471031534,890.2,890.2,100,890.2,1,1330,0.16625,945.26377787535,945.26377787535,32,863.222160892733,231.109061651866,193.230205440468,0,0,1,0,0,299.264619451159,0,524.539131208624,0.2,0.55,0.2,0.35,37.5,0,37.5,0,-5.75521851189097,70,2019-12-10,rule_based
529.258723438772,471.8770087169,529.258723438772,13278.0068288652,37.2924877130496,37.2924877130496,6788.63771997127,511.269334883409,424.4,424.4,100,424.4,1,1330,0.16625,961.892277368952,961.892277368952,31,1163.62426595079,246.833844320816,185.908677530713,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,34.375,0,34.375,0,-4.91538550746771,71,2019-12-11,rule_based
573.371647977586,622.364782626058,573.371647977586,13458.6286690423,0,0,6757.65096445876,502.105461903617,328.1,328.1,100,328.1,1,1330,0.16625,954.044072854661,954.044072854661,32,1286.31004712293,261.261256927348,207.649423194597,0,0,1,0,0,356.405519779892,0,546.961506073459,0.2,0.55,0.2,0.35,41.6666666666667,0,41.6666666666667,0,-6.4829664856881,72,2019-12-12,rule_based
476.912968349655,332.859205164609,476.912968349655,13014.1910439501,0,0,6007.12474950381,461.582646913451,335.9,335.9,100,335.9,1,1330,0.16625,886.495729820341,886.495729820341,24,626.27565309743,171.980009115102,149.77467818663,100,100,1,1,100,0,100,0,0.2,0.55,0.2,0.35,3.125,0,3.125,0,-3.46728338713135,73,2019-12-13,rule_based
301.82402798906,149.227706040716,301.82402798906,13794.1543579915,0,0,4367.21389592881,316.598885483597,444.3,444.3,100,444.3,1,0,0,840.303376387214,840.303376387214,27,569.509515455188,135.884257479153,121.747925585939,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.55445527125746,74,2019-12-14,rule_based
172.677127510492,98.7458442853609,172.677127510492,10730.9184388358,0,0,3161.9837309077,294.661053378646,558,558,100,558,1,0,0,594.158625942649,594.158625942649,0,0,134.00601373531,111.374505775439,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.02860254463918,75,2019-12-15,rule_based
288.336021674787,301.475507972094,288.336021674787,7289.10638281244,112.297019591722,112.297019591722,3541.97057371061,485.926585193283,555.6,555.6,100,555.6,1,1330,0.16625,469.13942434654,469.13942434654,0,0,188.884203454389,140.138052605896,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,18.75,0,18.75,0,-3.14036987470932,76,2019-12-16,rule_based
475.957140157996,401.813634129879,475.957140157996,13389.7658620505,0,0,5936.65193544546,443.372348449439,659.9,659.9,100,659.9,1,1330,0.16625,996.541398564747,996.541398564747,28,1244.88628849029,230.679554576591,180.185896586919,75,75,1,0,0,333.511285275758,75,138.807775613303,0.2,0.55,0.2,0.35,6.25,0,6.25,0,-4.1855586888529,77,2019-12-17,rule_based
560.431934572673,530.142978108727,560.431934572673,13684.675073124,5.6365061498784,5.6365061498784,6860.68653741838,501.340843005651,601,601,100,601,1,1330,0.16625,969.722314127717,969.722314127717,34,1499.97518684674,268.587888473944,212.624659444487,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,35.4166666666667,0,35.4166666666667,0,-5.52232268863257,78,2019-12-18,rule_based
521.488160379753,292.862270564836,521.488160379753,14887.5240862671,0,0,6587.61405179405,442.492251473214,841.8,841.8,100,841.8,1,0,0,1001.8836827119,1001.8836827119,32,1721.84820193418,214.009651981068,186.465614837432,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-3.05064865171704,79,2019-12-19,rule_based
441.78468229813,230.303367988926,441.78468229813,14915.5233076154,0,0,5956.53717435617,399.351538092865,547.9,547.9,100,547.9,1,0,0,949.434106456694,949.434106456694,35,1285.00327805127,167.159534265783,146.543553706115,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-2.39899341655131,80,2019-12-20,rule_based
403.252967755014,204.761193814528,403.252967755014,13952.9896042964,0,0,6405.42880501839,459.072140571655,623.5,623.5,100,623.5,1,0,0,836.636813834711,836.636813834711,28,669.796020812455,150.822449065918,133.770402028834,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-2.13292910223467,81,2019-12-21,rule_based
289.939360265209,144.790597069822,289.939360265209,11170.526744089,0,0,5071.97405163293,454.049676244392,314.4,314.4,100,314.4,1,0,0,577.234681796999,577.234681796999,0,0,112.047297325331,91.6315489301938,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.50823538614398,82,2019-12-22,rule_based
216.047499494986,100.621898977188,216.047499494986,8770.37681929396,0,0,3386.42219742569,386.12049028223,328.3,328.3,100,328.3,1,0,0,455.306182888145,455.306182888145,0,0,92.9949095755466,79.7638548478955,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.04814478101237,83,2019-12-23,rule_based
370.076119087024,244.701776312577,370.076119087024,14967.9367876079,0,0,6601.78401982131,441.061725039286,372.8,372.8,100,372.8,1,0,0,951.466043689609,951.466043689609,31,1339.12233183948,203.261776701294,159.836639835758,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-2.54897683658934,84,2019-12-24,rule_based
445.273459732836,295.346831468383,445.273459732836,15363.5218734342,0,0,7786.31569118902,506.805389762402,265.6,265.6,100,265.6,1,0,0,1013.62424421038,1013.62424421038,34,1653.47571957146,180.59494935167,159.425258893249,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-3.07652949446232,85,2019-12-25,rule_based
490.970849026196,604.42551750809,490.970849026196,13884.6294079167,0,0,8056.66716836207,580.257991168879,541.3,541.3,100,541.3,1,1330,0.16625,1004.13981537939,1004.13981537939,33,1551.55684191677,271.926362695135,221.176854069285,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,51.0416666666667,0,51.0416666666667,0,-6.29609914070927,86,2019-12-26,rule_based
541.662891532328,675.788668243291,541.662891532328,13666.906505805,0,0,7965.10940687023,582.802655706108,414.8,414.8,100,414.8,1,1330,0.16625,974.967945426975,974.967945426975,32,1332.87999735708,246.906068016468,203.524746734818,100,100,0,0,100,0,100,0,0.2,0.530263157894737,0.2,0.35,78.125,0,78.125,0,-7.03946529420095,87,2019-12-27,rule_based
450.564464104471,609.426692213341,450.564464104471,12623.2867173299,0,0,7113.1532644824,563.494549697355,717.4,717.4,100,717.4,1,1330,0.16625,856.641220255584,856.641220255584,30,736.049052238313,233.58270348013,199.1890927113,100,100,0,0,100,0,100,0,0.2,0.530263157894737,0.2,0.35,48.9583333333333,0,48.9583333333333,0,-6.34819471055564,88,2019-12-28,rule_based
316.710996863567,154.372017363869,316.710996863567,10676.5427088783,0,0,4997.43254398858,468.075919354761,1087.2,1087.2,100,1087.2,1,0,0,624.560538329232,624.560538329232,0,0,163.806275808447,131.386722790286,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.6080418475403,89,2019-12-29,rule_based
225.28092797999,115.70172196327,225.28092797999,8653.53102955993,0,0,3018.11406292971,348.772547601669,1053.8,1053.8,100,1053.8,1,590.624984353781,0.0738281230442226,485.759015792369,485.759015792369,0,0,114.08300701759,94.4565508667582,100,100,0,0,100,0,100,0,0.55,0.690273433784023,0.690273433784023,0.140273433784023,2.08333333333333,0,2.08333333333333,0,-1.20522627045073,90,2019-12-30,rule_based
475.862142603989,333.371710106016,475.862142603989,13782.2841189431,0,0,6321.8424403308,458.693376640068,0,0,,0,,1330,0.16625,892.353573643147,892.353573643147,23,762.622339264374,170.406742959976,144.146797968442,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,21.875,0,21.875,0,-3.472621980271,91,2019-12-31,rule_based
422.406627066871,495.112044438158,422.406627066871,10108.3956006567,273.058883094119,273.058883094119,5023.70160200408,496.983082228964,1584.7,1584.7,100,1584.7,1,1330,0.16625,811.616942971447,811.616942971447,14,212.488409091107,227.702213966528,194.089572533476,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,31.25,0,31.25,0,-5.15741712956415,0,2019-10-01,tou_self_consumption
396.158232499313,484.273301181181,396.158232499313,10336.9644009789,224.156081200219,224.156081200219,4633.7077002015,448.265808070568,1639,1639,100,1639,1,1330,0.16625,795.433658773249,795.433658773249,17,253.801831470524,251.085953797968,195.014551923782,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,27.0833333333333,0,27.0833333333333,0,-5.04451355397064,1,2019-10-02,tou_self_consumption
417.876765381424,483.245429689222,417.876765381424,10394.4103016051,475.878972814933,475.878972814933,5616.56038914989,540.344302964701,1694.9,1694.9,100,1694.9,1,1330,0.16625,810.061517391848,810.061517391848,18,337.904607702154,286.587929345565,211.414657482238,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,31.25,0,31.25,0,-5.03380655926273,2,2019-10-03,tou_self_consumption
451.615630439495,490.73870086182,451.615630439495,10738.0683599562,270.020020394166,270.020020394166,5362.02154324127,499.346936851044,939.8,939.8,100,939.8,1,1330,0.16625,774.52536359043,774.52536359043,20,223.797613940697,240.730585952368,179.507116552849,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,43.75,0,43.75,0,-5.11186146731063,3,2019-10-04,tou_self_consumption
345.124075128548,267.375272526553,345.124075128548,9517.92944694443,0,0,4658.56197349132,489.451198336722,1247.3,1247.3,100,1247.3,1,1330,0.16625,665.63943153062,665.63943153062,0,0,167.089530849771,136.483330152218,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,2.08333333333333,0,2.08333333333333,0,-2.78515908881826,4,2019-10-05,tou_self_consumption
281.746926029779,146.831957987805,281.746926029779,8896.12154244364,0,0,4191.30498032579,471.138457397301,1325.1,1325.1,100,1325.1,1,515.625011175871,0.0644531263969839,744.865710533977,744.865710533977,4,29.0689262276113,148.7581485095,116.588000016778,100,100,0,0,100,0,100,0,0.55,0.672460940154269,0.672460940154269,0.122460940154269,2.08333333333333,0,2.08333333333333,0,-1.52949956237297,5,2019-10-06,tou_self_consumption
186.178680411051,429.683676297171,186.178680411051,5090.70693962926,632.686931225185,632.686931225185,2738.54028931132,537.94891785909,1989.8,1945.48769925863,97.7730274026854,1945.48769925863,0.977730274026854,1330,0.16625,422.939971017871,422.939971017871,0,0,248.215321886131,185.517977384104,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,52.0833333333333,0,52.0833333333333,0,-4.47587162809554,6,2019-10-07,tou_self_consumption
355.825626119455,192.102163216646,355.825626119455,10729.2973195997,91.3106581732885,91.3106581732885,4755.3590080264,443.212529802819,779.3,779.3,100,779.3,1,974.999964237213,0.121874995529652,795.413971910145,795.413971910145,9,149.146004257509,180.421329388368,147.271386768044,100,100,0,0,100,0,100,0,0.293421062042839,0.55,0.293421062042839,0.256578937957161,4.16666666666667,0,4.16666666666667,0,-2.00106420017339,7,2019-10-08,tou_self_consumption
367.60754952744,194.8807559089,367.60754952744,10792.2647866564,144.653464024011,144.653464024011,4692.18538027783,434.773003909178,1103.7,1103.7,100,1103.7,1,974.999964237213,0.121874995529652,809.012826570892,809.012826570892,16,195.661995403549,209.654219487281,160.238632872845,100,100,0,0,100,0,100,0,0.293421062042839,0.55,0.293421062042839,0.256578937957161,4.16666666666667,0,4.16666666666667,0,-2.03000787405104,8,2019-10-09,tou_self_consumption
337.02730811254,189.038415181756,337.02730811254,11963.2423631873,197.394936226807,197.394936226807,4517.33269136394,377.601034420607,1621.7,1621.7,100,1621.7,1,3421.87498882413,0.427734373603016,934.287551018944,934.287551018944,21,391.597237529595,239.29043020834,180.265713417833,100,100,0,0,100,0,100,0,0.293421062042839,0.758772634629062,0.630483165650481,0.0804831656504811,6.25,0,6.25,0,-1.96915015814329,9,2019-10-10,tou_self_consumption
291.505504570986,180.545905941237,291.505504570986,12300.1106759632,0,0,3938.11445883996,320.169026327203,1678,1678,100,1678,1,1473.68421052632,0.18421052631579,858.213796093177,858.213796093177,17,221.928997883562,164.078896835148,135.416350877128,100,100,0,0,100,0,100,0,0.55,0.9,0.9,0.35,2.08333333333333,0,2.08333333333333,0,-1.88068652022122,10,2019-10-11,tou_self_consumption
266.951097514864,188.099909771377,266.951097514864,10833.1444738005,0,0,4221.99803963112,389.72969019677,2333.3,2333.3,100,2333.3,1,1473.68421052632,0.18421052631579,691.314906839316,691.314906839316,1,3.71126030674762,164.39863204586,129.987672429838,100,100,0,0,100,0,100,0,0.55,0.9,0.9,0.35,16.6666666666667,0,16.6666666666667,0,-1.95937406011851,11,2019-10-12,tou_self_consumption
183.339632629288,161.833528132147,183.339632629288,8734.8782559333,16.3470915712436,16.3470915712436,3424.48560329887,392.04731914526,2325.2,2308.85290842876,99.2969597638378,2308.85290842876,0.992969597638378,1473.68421052632,0.18421052631579,675.82456088959,675.82456088959,0,0,152.761118293065,118.330334946834,100,100,0,0,100,0,100,0,0.55,0.9,0.9,0.35,19.7916666666667,0,19.7916666666667,0,-1.6857659180432,12,2019-10-13,tou_self_consumption
137.522955628616,328.950616239706,137.522955628616,5135.78000102466,1260.11300654161,1260.11300654161,2381.98962082053,463.802892714503,2654.2,2484.61447835429,93.6106728337837,2484.61447835429,0.936106728337836,2703.3671641117,0.337920895513962,390.642576688087,390.642576688087,0,0,269.249620233399,195.150092315005,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,27.0833333333333,0,27.0833333333333,0,-3.4265689191636,13,2019-10-14,tou_self_consumption
396.151225970232,517.538568973087,396.151225970232,9356.56698231692,420.201697698106,420.201697698106,5185.02240298085,554.158636685879,2018.2,2018.2,100,2018.2,1,1330,0.16625,741.265575439575,741.265575439575,16,104.701363789558,245.780878444428,213.717930723573,0,0,1,0,0,240.028103831373,0,410.352494581055,0.2,0.55,0.2,0.35,43.75,0,43.75,0,-5.39102676013632,14,2019-10-15,tou_self_consumption
364.494709655329,459.708267282287,364.494709655329,9850.50311231336,340.632373566951,340.632373566951,4690.5700227225,476.175680494854,1613.7,1613.7,100,1613.7,1,1330,0.16625,757.725263227537,757.725263227537,11,77.229989703475,250.176720382228,191.065808485673,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,18.75,0,18.75,0,-4.78862778419049,15,2019-10-16,tou_self_consumption
423.290913061015,535.213431580874,423.290913061015,9917.73052993189,329.576345379292,329.576345379292,5261.23287567392,530.487580782258,1563.5,1563.5,100,1563.5,1,1330,0.16625,768.231469558988,768.231469558988,14,137.083494805931,265.800998339129,204.773691864792,0,0,1,0,0,320.080391487531,0,507.271893955034,0.2,0.55,0.2,0.35,39.5833333333333,0,39.5833333333333,0,-5.57513991230077,16,2019-10-17,tou_self_consumption
305.509647777662,433.116836012398,305.509647777662,9538.75285924511,362.584992784805,362.584992784805,4083.65202777803,428.111734105794,1555.2,1555.2,100,1555.2,1,1330,0.16625,703.363881046615,703.363881046615,7,24.928889449973,252.77840334466,185.205222762329,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,2.08333333333333,0,2.08333333333333,0,-4.51163370846248,17,2019-10-18,tou_self_consumption
330.474984510991,149.650494288673,330.474984510991,9981.26676786919,0,0,4446.97645864214,445.532271811175,908,908,100,908,1,487.499982118607,0.0609374977648258,626.505901488559,626.505901488559,0,0,117.633065170775,92.1517105061143,100,100,0,0,100,0,100,0,0.421710531021419,0.55,0.421710531021419,0.128289468978581,2.08333333333333,0,2.08333333333333,0,-1.55885931550701,18,2019-10-19,tou_self_consumption
212.122418878708,236.10909479614,212.122418878708,6550.13932376359,94.0332869438407,94.0332869438407,3625.75444352232,553.538522511766,1416.7,1416.7,100,1416.7,1,1330,0.16625,435.962992694569,435.962992694569,0,0,192.262288281006,150.291310075523,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,2.08333333333333,0,2.08333333333333,0,-2.45946973745979,19,2019-10-20,tou_self_consumption
229.11964480215,412.801283017463,229.11964480215,5707.23968933658,590.433055713915,590.433055713915,3265.06076051576,572.0910524603,1177.4,1177.4,100,1177.4,1,1330,0.16625,402.510791117719,402.510791117719,0,0,207.797121685604,136.572660513674,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,39.5833333333333,0,39.5833333333333,0,-4.30001336476524,20,2019-10-21,tou_self_consumption
430.32451075609,542.630566763239,430.32451075609,9550.38466492144,300.528337847011,300.528337847011,5491.68186310855,575.022059925973,1432.6,1432.6,100,1432.6,1,1330,0.16625,721.264986975643,721.264986975643,9,52.8878107870069,216.561924317521,177.936000598828,0,0,1,0,0,283.732296576923,0,466.54452867581,0.2,0.55,0.2,0.35,43.75,0,43.75,0,-5.65240173711707,21,2019-10-22,tou_self_consumption
402.807568430692,486.57509385934,402.807568430692,9872.94986295015,326.236858076801,326.236858076801,5553.24262849289,562.470457723313,1354.2,1354.2,100,1354.2,1,1330,0.16625,775.773407733681,775.773407733681,10,99.4954133047298,250.227880418945,192.757081178295,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,31.25,0,31.25,0,-5.06849056103479,22,2019-10-23,tou_self_consumption
345.317528654325,460.550650009242,345.317528654325,9982.13322811073,272.151824323948,272.151824323948,5118.5047082625,512.766619248104,1279.8,1279.8,100,1279.8,1,1330,0.16625,730.621801966068,730.621801966068,10,74.926526144367,240.315999344297,180.183838625379,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,10.4166666666667,0,10.4166666666667,0,-4.79740260426293,23,2019-10-24,tou_self_consumption
317.033180955823,443.081300840671,317.033180955823,9479.19917580454,293.368406818534,293.368406818534,4105.33531823082,433.088833992391,1652.4,1652.4,100,1652.4,1,1330,0.16625,753.446140537848,753.446140537848,9,78.7211614385496,263.120579283984,204.057391330048,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,10.4166666666667,0,10.4166666666667,0,-4.61543021709033,24,2019-10-25,tou_self_consumption
228.380323163369,166.178710723816,228.380323163369,10981.4809031097,0,0,3462.56765507635,315.309718755312,2015.9,2015.9,100,2015.9,1,1473.68421052632,0.18421052631579,694.450347688284,694.450347688284,2,5.42969948683344,154.945777177576,123.158448686183,100,100,0,0,100,0,100,0,0.55,0.9,0.9,0.35,15.625,0,15.625,0,-1.73102823670642,25,2019-10-26,tou_self_consumption
229.464425794024,141.270596808682,229.464425794024,9083.13532340061,20.1271935371435,20.1271935371435,3185.36736729662,350.690290729265,1225.4,1225.4,100,1225.4,1,1961.18419264492,0.245148024080615,635.201792709665,635.201792709665,0,0,127.998281139226,96.0029121411708,100,100,0,0,100,0,100,0,0.55,0.9,0.77171053102142,0.221710531021419,13.5416666666667,0,13.5416666666667,0,-1.4715687167571,26,2019-10-27,tou_self_consumption
217.420940950061,316.633319035924,217.420940950061,5482.87934031674,674.210617763537,674.210617763537,2940.4744522827,536.301142113557,1398.4,1398.4,100,1398.4,1,1330,0.16625,403.838526423287,403.838526423287,0,0,226.796424688368,152.767971169531,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,29.1666666666667,0,29.1666666666667,0,-3.29826373995754,27,2019-10-28,tou_self_consumption
467.677659703764,521.192789185761,467.677659703764,9919.4338541095,453.250789315172,453.250789315172,5845.6765671258,589.315544929412,1187.9,1187.9,100,1187.9,1,1330,0.16625,720.406849611159,720.406849611159,6,43.3280950742061,232.531689707198,197.415078652864,0,0,1,0,0,258.098445106332,0,406.067425905368,0.2,0.55,0.2,0.35,52.0833333333333,0,52.0833333333333,0,-5.42909155401834,28,2019-10-29,tou_self_consumption
464.528510649326,511.25402756978,464.528510649326,9792.98206567209,385.915628454364,385.915628454364,5767.53177002545,588.945403080305,1584,1584,100,1584,1,1330,0.16625,770.674951011103,770.674951011103,13,151.583271082271,275.790893158977,214.597673428111,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,52.0833333333333,0,52.0833333333333,0,-5.3255627871852,29,2019-10-30,tou_self_consumption
401.993085885281,378.05783128165,401.993085885281,9402.57315080898,347.147345232961,347.147345232961,5164.60725834258,549.275945584983,2027.9,2027.9,100,2027.9,1,1330,0.16625,732.329036920081,732.329036920081,16,142.654406690803,274.86128579733,208.653490947938,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,25,0,25,0,-3.93810240918386,30,2019-10-31,tou_self_consumption
359.033779483853,155.640730534447,359.033779483853,11225.191454326,0,0,5174.25675917701,460.950423895261,757.2,757.2,100,757.2,1,0,0,721.580789133417,721.580789133417,1,11.2777308802728,121.11253822543,100.468753765617,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.62125760973383,31,2019-11-01,tou_self_consumption
332.677119672503,187.628625599552,332.677119672503,12055.0222337718,0,0,4567.79310716888,378.912043345082,819,819,100,819,1,1473.68421052632,0.18421052631579,769.722565422999,769.722565422999,7,63.0992083344378,122.144752355639,102.995255390014,100,100,0,0,100,0,100,0,0.55,0.9,0.9,0.35,2.08333333333333,0,2.08333333333333,0,-1.95446484999533,32,2019-11-02,tou_self_consumption
232.93609462294,123.327366263847,232.93609462294,8499.46625118371,0,0,4232.52828983107,497.975774566034,700.5,700.5,100,700.5,1,75,0.009375,564.515099249594,564.515099249594,0,0,105.20054347452,87.0867191343303,100,100,0,0,100,0,100,0,0.55,0.5678125,0.5678125,0.0178125,1.04166666666667,0,1.04166666666667,0,-1.28466006524841,33,2019-11-03,tou_self_consumption
199.339530964753,252.636246146382,199.339530964753,5740.05233675809,368.641981829976,368.641981829976,3048.26112326293,531.051102747358,940.7,940.7,100,940.7,1,1330,0.16625,390.29740235096,390.29740235096,0,0,179.100260924036,129.32973768593,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,10.4166666666667,0,10.4166666666667,0,-2.63162756402482,34,2019-11-04,tou_self_consumption
449.183473547114,467.489820050204,449.183473547114,10450.2533388704,381.893840751661,381.893840751661,5969.26885016145,571.2080517664,715.9,715.9,100,715.9,1,1330,0.16625,694.903993110142,694.903993110142,10,19.4416852256157,216.712428517785,172.196097626079,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,43.75,0,43.75,0,-4.86968562552296,35,2019-11-05,tou_self_consumption
